IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,10/16/2014 0523,10/16/2014 0523,10/16/2014 0523,2014-001220,CLOSED
WARRANT SERVICE,CITY OF OXFORD : BUSINESS : AREA ONE COURT,10/16/2014 1559,10/16/2014 1559,10/16/2014 1559,2014-001221,CLOSED.  CLEARED BY ARREST
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : COOK FIELD,10/16/2014 2106,10/16/2014 2106,10/16/2014 2106,2014-001222,CLOSED.  UTT/UTC ISSUED.
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : COOK FIELD,10/16/2014 2106,10/16/2014 2106,10/16/2014 2106,2014-001222,CLOSED.  UTT/UTC ISSUED.
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,10/16/2014 2202,10/16/2014 2202,10/16/2014 2202,2014-001223,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,10/17/2014 0148,10/17/2014 0148,10/17/2014 0148,2014-001224,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,10/17/2014 0148,10/17/2014 0148,10/17/2014 0148,2014-001224,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,10/17/2014 0318,10/17/2014 0318,10/18/2014 0318,2014-001225,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,10/17/2014 0318,10/17/2014 0318,10/18/2014 0318,2014-001225,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : PULLEY PAVILLION,10/17/2014 1723,10/17/2014 1723,10/17/2014 1723,2014-001226,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : BLANCHARD HOUSE,10/17/2014 1749,10/17/2014 1500,10/17/2014 1700,2014-001227,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW COURT,10/17/2014 1759,10/16/2014 2300,10/17/2014 1600,2014-001228,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,10/17/2014 1910,10/17/2014 1910,10/17/2014 1910,2014-001229,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : SPRING ST,10/17/2014 2317,10/17/2014 2317,10/17/2014 2317,2014-001230,CLOSED.  UTT/UTC ISSUED.
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,10/18/2014 0117,10/18/2014 0117,10/18/2014 0117,2014-001231,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,10/18/2014 0147,10/18/2014 0147,10/18/2014 0147,2014-001233,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,10/18/2014 0147,10/18/2014 0147,10/18/2014 0147,2014-001233,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,10/18/2014 0220,10/18/2014 0220,10/18/2014 0220,2014-001232,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,10/18/2014 0340,10/18/2014 0340,10/18/2014 0340,2014-001234,CLOSED
CRIMINAL DAMAGING OR ENDANGERING,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,10/18/2014 0401,10/18/2014 0345,10/18/2014 0345,2014-001235,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : MARTIN DINING HALL,10/18/2014 1251,10/17/2014 1930,10/17/2014 2330,2014-001236,CLOSED.  REFERRED TO OESCR
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,10/18/2014 2010,10/19/2014 1700,10/19/2014 2000,2014-001237,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : CAMPUS AVE,10/18/2014 2249,10/18/2014 2249,10/18/2014 2249,2014-001238,CLOSED.  UTT/UTC ISSUED.
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,10/19/2014 0251,10/19/2014 0251,10/19/2014 0251,2014-001239,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,10/19/2014 0251,10/19/2014 0251,10/19/2014 0251,2014-001239,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,10/19/2014 0312,10/19/2014 0312,10/19/2014 0312,2014-001240,CLOSED
CRIMINAL MISCHIEF,CITY OF OXFORD : MAPLE ST,10/19/2014 1552,10/18/2014 2145,10/19/2014 1545,2014-001241,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/19/2014 1644,10/17/2014 1200,10/19/2014 0200,2014-001242,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,10/19/2014 2229,10/19/2014 2229,10/19/2014 2229,2014-001243,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,10/20/2014 1104,10/16/2014 1100,10/16/2014 1110,2014-001244,CLOSED
FORGERY,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,10/20/2014 1110,10/17/2014 1540,10/17/2014 1630,2014-001245,CLOSED.  CLEARED BY ARREST
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,10/20/2014 1110,10/17/2014 1540,10/17/2014 1630,2014-001245,CLOSED.  CLEARED BY ARREST
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,10/20/2014 1556,10/20/2014 1556,10/20/2014 1556,2014-001246,CLOSED.  CLEARED BY SUMMONS
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : PULLEY PAVILLION,10/20/2014 1756,10/20/2014 1756,10/20/2014 1756,2014-001247,CLOSED
COUNTERFEIT CURRENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,10/20/2014 1943,10/20/2014 1646,10/20/2014 1648,2014-001248,CLOSED. REFERRED TO OTHER LE AGENCY
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,10/20/2014 2309,10/20/2014 2309,10/20/2014 2309,2014-001249,CLOSED
PROPERTY : FOUND,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,10/21/2014 0026,10/21/2014 0026,10/21/2014 0026,2014-001250,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS,10/21/2014 1301,10/21/2014 1301,10/21/2014 1301,2014-001251,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : PATTERSON AVE,10/21/2014 1543,10/21/2014 1543,10/21/2014 1543,2014-001252,CLOSED
INFORMATION,CITY OF OXFORD : OXFORD TRENTON  RD SR73,10/21/2014 1923,10/21/2014 1923,10/21/2014 1923,2014-001253,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,10/22/2014 1232,10/22/2014 1200,10/22/2014 1215,2014-001254,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : SPRING ST,10/22/2014 1258,10/22/2014 1258,10/22/2014 1258,2014-001255,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,10/22/2014 1602,10/22/2014 1515,10/22/2014 1545,2014-001256,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,10/22/2014 2051,10/22/2014 1800,10/22/2014 1830,2014-001257,CLOSED.  CLEARED BY ARREST
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ENGINEERING BLDG,10/23/2014 1542,10/19/2014 1700,10/19/2014 2200,2014-001258,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,10/23/2014 1846,10/23/2014 1846,10/23/2014 1846,2014-001259,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,10/23/2014 2243,10/23/2014 2243,10/23/2014 2243,2014-001261,CLOSED.  CLEARED BY SUMMONS
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,10/23/2014 2245,10/23/2014 2245,10/23/2014 2245,2014-001260,CLOSED
BREAKING AND ENTERING,MIAMI UNIVERSITY : OXFORD CAMPUS : MACMILLAN HALL,10/23/2014 2353,10/23/2014 2355,10/23/2014 2355,2014-001262,CLOSED.  CLEARED BY ARREST
RECEIVING STOLEN PROPERTY,MIAMI UNIVERSITY : OXFORD CAMPUS : MACMILLAN HALL,10/23/2014 2353,10/23/2014 2355,10/23/2014 2355,2014-001262,CLOSED.  CLEARED BY ARREST
ROBBERY,CITY OF OXFORD : SPRING ST,10/24/2014 0112,10/24/2014 0112,10/24/2014 0112,2014-001263,UNFOUNDED
RECEIVING STOLEN PROPERTY,MIAMI UNIVERSITY : OXFORD CAMPUS : MACMILLAN HALL,10/24/2014 0123,10/24/2014 0123,10/24/2014 0123,2014-001264,CLOSED.  CLEARED BY ARREST
TRAFFIC LAW VIOLATION : OPERATING A VEHICLE UNDER THE INFLUENCE,MIAMI UNIVERSITY : OXFORD CAMPUS : MACMILLAN HALL,10/24/2014 0123,10/24/2014 0123,10/24/2014 0123,2014-001264,CLOSED.  CLEARED BY ARREST
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : ALUMNI HALL,10/24/2014 0211,10/24/2014 0211,10/24/2014 0211,2014-001265,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : ALUMNI HALL,10/24/2014 0211,10/24/2014 0211,10/24/2014 0211,2014-001265,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : KREGER HALL,10/24/2014 0426,10/24/2014 0426,10/24/2014 0426,2014-001266,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : BILLINGS HALL,10/24/2014 0657,10/24/2014 0657,10/24/2014 0657,2014-001267,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,10/24/2014 0958,10/24/2014 0315,10/24/2014 0315,2014-001268,CLOSED.  REFERRED TO OESCR
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS,10/24/2014 1027,8/25/2014 0000,10/24/2014 0000,2014-001292,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,10/24/2014 1309,10/23/2014 1200,10/24/2014 1300,2014-001270,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : CAMPUS AVENUE PARKING GARAGE,10/24/2014 1337,10/24/2014 1233,10/24/2014 1233,2014-001271,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,10/24/2014 1513,10/24/2014 1513,10/24/2014 1513,2014-001272,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,10/24/2014 1544,10/24/2014 0130,10/24/2014 0830,2014-001273,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,10/24/2014 1952,10/24/2014 1952,10/24/2014 1952,2014-001274,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,10/24/2014 1952,10/24/2014 1952,10/24/2014 1952,2014-001274,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : WELLS HALL,10/24/2014 2109,10/24/2014 2109,10/24/2014 2109,2014-001275,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,10/25/2014 0144,10/25/2014 0144,10/25/2014 0144,2014-001276,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : IRVIN DRIVE,10/25/2014 0421,10/25/2014 0421,10/25/2014 0421,2014-001277,CLOSED.  CLEARED BY ARREST
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : IRVIN DRIVE,10/25/2014 0421,10/25/2014 0421,10/25/2014 0421,2014-001277,CLOSED.  CLEARED BY ARREST
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/25/2014 0922,10/24/2014 1730,10/25/2014 0922,2014-001279,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,10/25/2014 0945,10/25/2014 1000,10/25/2014 1700,2014-001278,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ITTEL HOUSE,10/25/2014 1451,10/25/2014 1451,10/25/2014 1451,2014-001280,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,10/25/2014 1621,10/25/2014 1621,10/25/2014 1621,2014-001281,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,10/25/2014 1640,10/25/2014 1715,10/25/2014 2300,2014-001282,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : 5285 BROWN ROAD,10/25/2014 1808,10/25/2014 1808,10/25/2014 1808,2014-001283,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,10/25/2014 2055,10/25/2014 2055,10/25/2014 2055,2014-001284,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,10/25/2014 2055,10/25/2014 2055,10/25/2014 2055,2014-001284,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HALL AUDITORIUM,10/25/2014 2138,10/25/2014 2138,10/25/2014 2138,2014-001286,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,10/25/2014 2203,10/25/2014 2203,10/25/2014 2203,2014-001285,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : PATTERSON AVE,10/25/2014 2215,10/25/2014 2000,10/25/2014 2000,2014-001287,CLOSED.  UTT/UTC ISSUED.
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : NORTH CAMPUS PARKING GARAGE,10/27/2014 0903,10/24/2014 1929,10/27/2014 0903,2014-001288,CLOSED.  UTT/UTC ISSUED.
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MARY LYON HALL,10/27/2014 1604,10/27/2014 1604,10/27/2014 1604,2014-001289,CLOSED
INFORMATION,OTHER JURISDICTION,10/27/2014 1739,10/25/2014 1100,10/25/2014 1300,2014-001290,CLOSED. REFERRED TO OTHER LE AGENCY
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS,10/27/2014 2014,10/26/2014 0000,10/27/2014 1900,2014-001291,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,10/28/2014 1147,10/27/2014 1700,10/27/2014 0000,2014-001293,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : CAMPUS AVENUE PARKING GARAGE,10/28/2014 1309,10/28/2014 1309,10/28/2014 1309,2014-001294,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY HALL,10/28/2014 1848,10/28/2014 1735,10/28/2014 1835,2014-001295,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : CULINARY SUPPORT CTR,10/29/2014 1335,10/29/2014 1335,10/29/2014 1335,2014-001296,CLOSED
PROPERTY : FOUND,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,10/29/2014 1723,10/29/2014 1723,10/29/2014 1723,2014-001299,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MACMILLAN HALL,10/29/2014 1731,10/29/2014 1545,10/29/2014 1600,2014-001297,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : OXFORD TRENTON  RD SR73,10/29/2014 1736,10/29/2014 1736,10/29/2014 1736,2014-001298,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HILLCREST HALL,10/29/2014 2056,10/29/2014 2056,10/29/2014 2056,2014-001300,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : PATTERSON AVE,10/30/2014 0022,10/30/2014 0022,10/30/2014 0022,2014-001301,CLOSED.  UTT/UTC ISSUED.
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY SUBSTATION,10/30/2014 1344,10/17/2014 0830,10/30/2014 1400,2014-001303,CLOSED
MAKING FALSE ALARMS,MIAMI UNIVERSITY : OXFORD CAMPUS : HARRISON HALL,10/30/2014 1410,10/30/2014 1410,10/30/2014 1410,2014-001302,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MACCRACKEN HALL,10/30/2014 1432,10/30/2014 1432,10/30/2014 1432,2014-001304,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ALUMNI HALL,10/30/2014 2111,10/30/2014 2111,10/30/2014 2111,2014-001305,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MACCRACKEN HALL,10/30/2014 2317,10/30/2014 2317,10/30/2014 2317,2014-001306,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : MACCRACKEN HALL,10/30/2014 2317,10/30/2014 2317,10/30/2014 2317,2014-001306,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : IRVIN DRIVE,10/31/2014 0131,10/31/2014 0131,10/31/2014 0131,2014-001307,CLOSED.  CLEARED BY ARREST
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : OXFORD TRENTON  RD SR73,10/31/2014 0322,10/31/2014 0322,10/31/2014 0322,2014-001308,CLOSED.  CLEARED BY ARREST
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,10/31/2014 0446,10/31/2014 0430,10/31/2014 0634,2014-001309,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : CENTER FOR PERFORMING ARTS,10/31/2014 0636,10/31/2014 0636,10/31/2014 0636,2014-001310,CLOSED.  CLEARED BY SUMMONS
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,10/31/2014 0917,10/30/2014 1730,10/31/2014 0917,2014-001311,CLOSED
CANINE DEPLOYMENT,OTHER JURISDICTION,10/31/2014 0947,10/31/2014 0947,10/31/2014 1130,2014-001312,CLOSED
MAKING FALSE ALARMS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,10/31/2014 1043,10/31/2014 1043,10/31/2014 1043,2014-001313,CLOSED
TELECOMMUNICATIONS FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,10/31/2014 1445,10/31/2014 1445,10/31/2014 1445,2014-001314,CLOSED
SEX OFFENSE,CITY OF OXFORD : CAMPUS AVE,10/31/2014 1739,10/31/2014 1739,10/31/2014 1739,2014-001315,CLOSED. REFERRED TO OTHER LE AGENCY
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,10/31/2014 2016,10/31/2014 2016,10/31/2014 2016,2014-001316,CLOSED
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,10/31/2014 2019,10/31/2014 2019,10/31/2014 2019,2014-001317,CLOSED.  CLEARED BY SUMMONS
CRIMINAL DAMAGING OR ENDANGERING,MIAMI UNIVERSITY : OXFORD CAMPUS : DITMER PARKING LOT,10/31/2014 2107,10/31/2014 2111,10/31/2014 2111,2014-001318,CLOSED.  CLEARED BY ARREST
CRIMINAL TRESPASS,MIAMI UNIVERSITY : OXFORD CAMPUS : DITMER PARKING LOT,10/31/2014 2107,10/31/2014 2111,10/31/2014 2111,2014-001318,CLOSED.  CLEARED BY ARREST
POSSESSING CRIMINAL TOOLS,MIAMI UNIVERSITY : OXFORD CAMPUS : DITMER PARKING LOT,10/31/2014 2107,10/31/2014 2111,10/31/2014 2111,2014-001318,CLOSED.  CLEARED BY ARREST
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : DITMER PARKING LOT,10/31/2014 2107,10/31/2014 2111,10/31/2014 2111,2014-001318,CLOSED.  CLEARED BY ARREST
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,10/31/2014 2235,10/31/2014 2235,10/31/2014 2235,2014-001319,CLOSED.  CLEARED BY ARREST
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,10/31/2014 2235,10/31/2014 2235,10/31/2014 2235,2014-001319,CLOSED.  CLEARED BY ARREST
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,10/31/2014 2235,10/31/2014 2235,10/31/2014 2235,2014-001319,CLOSED.  CLEARED BY ARREST
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,10/31/2014 2334,10/31/2014 2334,10/31/2014 2334,2014-001320,CLOSED.  CLEARED BY ARREST
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,11/1/2014 0042,11/1/2014 0042,11/1/2014 0042,2014-001323,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,11/1/2014 0049,11/1/2014 0049,11/1/2014 0049,2014-001321,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,11/1/2014 0056,11/1/2014 0056,11/1/2014 0056,2014-001322,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,11/1/2014 0141,11/1/2014 0141,11/1/2014 0141,2014-001324,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,11/1/2014 0205,11/1/2014 0205,11/1/2014 0205,2014-001326,CLOSED.  REFERRED TO OESCR
MEDICAL,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,11/1/2014 0205,11/1/2014 0205,11/1/2014 0205,2014-001326,CLOSED.  REFERRED TO OESCR
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,11/1/2014 0214,11/1/2014 0214,11/1/2014 0214,2014-001325,CLOSED.  CLEARED BY SUMMONS
PROPERTY : FOUND,CITY OF OXFORD : HIGH ST,11/1/2014 0312,11/1/2014 0312,11/1/2014 0312,2014-001327,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,11/1/2014 0328,11/1/2014 0328,11/1/2014 0328,2014-001328,CLOSED
CANINE DEPLOYMENT,OTHER JURISDICTION,11/1/2014 0700,11/1/2014 0700,11/1/2014 0840,2014-001329,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,11/1/2014 0847,10/31/2014 1730,11/1/2014 0830,2014-001330,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,11/1/2014 0930,11/1/2014 0930,11/1/2014 1630,2014-001357,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,11/1/2014 1154,11/1/2014 1154,11/1/2014 1154,2014-001331,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : WRA CABIN,11/1/2014 1510,11/1/2014 1510,11/1/2014 1510,2014-001332,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : PULLEY PAVILLION,11/1/2014 1700,11/1/2014 1700,11/1/2014 1700,2014-001333,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : BLANCHARD HOUSE,11/1/2014 1835,11/1/2014 1835,11/1/2014 1835,2014-001334,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,11/1/2014 1907,11/1/2014 1907,11/1/2014 1907,2014-001335,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,11/1/2014 1907,11/1/2014 1907,11/1/2014 1907,2014-001335,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,11/1/2014 2105,11/1/2014 2105,11/1/2014 2015,2014-001336,CLOSED.  CLEARED BY ARREST
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,11/1/2014 2353,11/1/2014 2353,11/1/2014 2353,2014-001337,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,11/2/2014 0018,11/2/2014 0018,11/2/2014 0018,2014-001338,CLOSED.  REFERRED TO OESCR
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,11/2/2014 0051,11/2/2014 0051,11/2/2014 0051,2014-001339,CLOSED.  REFERRED TO OESCR
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,11/2/2014 0051,11/2/2014 0051,11/2/2014 0051,2014-001339,CLOSED.  REFERRED TO OESCR
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,11/2/2014 1115,11/1/2014 1730,11/2/2014 0930,2014-001340,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,11/2/2014 1726,10/31/2014 1200,11/1/2014 1600,2014-001341,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,11/2/2014 1815,11/2/2014 1815,11/2/2014 1815,2014-001342,CLOSED
