IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,10/21/2016 2210,10/22/2016 2210,10/22/2016 2210,2016-001410,CLOSED.  REFERRED TO OESCR
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MCKEE HALL,10/22/2016 0001,10/22/2016 0001,10/22/2016 0001,2016-001412,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : LEWIS PLACE,10/22/2016 0117,10/22/2016 0117,10/22/2016 0117,2016-001413,CLOSED.  CLEARED BY ARREST
CRIMINAL TRESPASS,MIAMI UNIVERSITY : OXFORD CAMPUS : LEWIS PLACE,10/22/2016 0117,10/22/2016 0117,10/22/2016 0117,2016-001413,CLOSED.  CLEARED BY ARREST
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : LEWIS PLACE,10/22/2016 0117,10/22/2016 0117,10/22/2016 0117,2016-001413,CLOSED.  CLEARED BY ARREST
OBSTRUCTING OFFICIAL BUSINESS,MIAMI UNIVERSITY : OXFORD CAMPUS : LEWIS PLACE,10/22/2016 0117,10/22/2016 0117,10/22/2016 0117,2016-001413,CLOSED.  CLEARED BY ARREST
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,10/22/2016 0202,10/22/2016 0202,10/22/2016 0202,2016-001414,CLOSED.  CLEARED BY ARREST
POSSESSING CRIMINAL TOOLS,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,10/22/2016 0202,10/22/2016 0202,10/22/2016 0202,2016-001414,CLOSED.  CLEARED BY ARREST
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,10/22/2016 0246,10/22/2016 0246,10/22/2016 0246,2016-001415,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,10/22/2016 0307,10/22/2016 0307,10/22/2016 0307,2016-001416,CLOSED.  CLEARED BY ARREST
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,10/22/2016 0421,10/22/2016 0421,10/22/2016 0421,2016-001417,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,10/22/2016 0642,10/22/2016 0642,10/22/2016 0642,2016-001418,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : 21 N UNIVERSITY,10/22/2016 1717,10/22/2016 1717,10/22/2016 1717,2016-001425,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,10/22/2016 1929,10/22/2016 1929,10/22/2016 1940,2016-001420,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/22/2016 1955,10/22/2016 1955,10/22/2016 1955,2016-001419,UNFOUNDED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,10/22/2016 2108,10/22/2016 2108,10/22/2016 2115,2016-001421,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,10/22/2016 2121,10/22/2016 2121,10/22/2016 2121,2016-001422,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,10/22/2016 2238,10/22/2016 2238,10/22/2016 2252,2016-001424,CLOSED.  REFERRED TO OESCR
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,10/22/2016 2238,10/22/2016 2238,10/22/2016 2252,2016-001424,CLOSED.  REFERRED TO OESCR
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,10/22/2016 2254,10/22/2016 2254,10/22/2016 2254,2016-001423,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,10/22/2016 2254,10/22/2016 2254,10/22/2016 2254,2016-001423,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/22/2016 2312,10/22/2016 2300,10/22/2016 2312,2016-001426,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCKEE HALL,10/23/2016 0146,10/23/2016 0005,10/23/2016 0146,2016-001427,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,10/23/2016 0457,10/23/2016 0457,10/23/2016 0457,2016-001428,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,10/23/2016 0903,10/23/2016 0903,10/23/2016 0915,2016-001429,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,10/23/2016 1607,10/23/2016 1607,10/23/2016 1607,2016-001430,CLOSED.  REFERRED TO OESCR
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,10/23/2016 1751,10/22/2016 1800,10/23/2016 1800,2016-001431,CLOSED
SEX OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,10/23/2016 2015,10/22/2016 2300,10/23/2016 0730,2016-001432,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,10/24/2016 0941,10/20/2016 1800,10/20/2016 2100,2016-001433,OPEN
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,10/24/2016 1023,10/24/2016 1023,10/24/2016 1023,2016-001434,CLOSED
PROPERTY : DAMAGE,CITY OF OXFORD : OAK ST,10/24/2016 1551,10/24/2016 1551,10/24/2016 1551,2016-001436,CLOSED
SEX OFFENSE,CITY OF OXFORD,10/25/2016 0955,10/11/2016 0000,10/11/2016 0000,2016-001441,CLOSED. REFERRED TO OTHER LE AGENCY
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SHIDELER HALL,10/25/2016 1005,10/25/2016 0800,10/25/2016 1000,2016-001437,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,10/25/2016 1023,10/25/2016 1023,10/25/2016 1023,2016-001438,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : HIGH ST,10/25/2016 1128,10/25/2016 1128,10/25/2016 1128,2016-001440,CLOSED.  UTT/UTC ISSUED.
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,10/25/2016 1700,10/25/2016 1615,10/25/2016 1700,2016-001442,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,10/25/2016 2145,10/25/2016 2145,10/25/2016 2145,2016-001443,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,10/25/2016 2321,10/25/2016 2321,10/25/2016 2321,2016-001444,CLOSED
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : PEFFER MEMORIAL PARK,10/26/2016 0139,10/26/2016 0140,10/26/2016 0140,2016-001445,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : PEFFER MEMORIAL PARK,10/26/2016 0139,10/26/2016 0140,10/26/2016 0140,2016-001445,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,10/26/2016 0333,10/26/2016 0333,10/26/2016 0333,2016-001446,CLOSED.  REFERRED TO OESCR
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,10/26/2016 0718,10/26/2016 0718,10/26/2016 0718,2016-001447,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,10/26/2016 1117,10/25/2016 1630,10/26/2016 1116,2016-001448,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCKEE HALL,10/26/2016 1835,10/25/2016 1800,10/26/2016 0900,2016-001450,CLOSED
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,10/26/2016 2059,10/26/2016 2059,10/26/2016 2059,2016-001451,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,10/26/2016 2059,10/26/2016 2059,10/26/2016 2059,2016-001451,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,10/26/2016 2159,10/26/2016 2159,10/26/2016 2159,2016-001453,CLOSED
NON-CRIMINAL COMPLAINT,CITY OF OXFORD,10/26/2016 2216,10/26/2016 2100,10/26/2016 2216,2016-001452,CLOSED.  REFERRED TO OESCR
MISUSE OF CREDIT CARDS,MIAMI UNIVERSITY : OXFORD CAMPUS : WELLS HALL,10/27/2016 1145,10/7/2016 1200,10/7/2016 1200,2016-001456,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,10/27/2016 2139,10/27/2016 2139,10/27/2016 2139,2016-001457,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : PEARSON HALL,10/27/2016 2223,10/26/2016 1000,10/27/2016 2130,2016-001458,CLOSED
MEDICAL : ASSIST,CITY OF OXFORD : HIGH ST,10/28/2016 0201,10/28/2016 0201,10/28/2016 0201,2016-001459,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,CITY OF OXFORD : HIGH ST,10/28/2016 0201,10/28/2016 0201,10/28/2016 0201,2016-001459,CLOSED
DISORDERLY CONDUCT,CITY OF OXFORD : HIGH ST,10/28/2016 0223,10/28/2016 0223,10/28/2016 0223,2016-001460,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS,10/28/2016 0406,10/28/2016 0406,10/28/2016 0406,2016-001461,CLOSED.  REFERRED TO OESCR
DATING VIOLENCE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS,10/28/2016 0406,10/28/2016 0406,10/28/2016 0406,2016-001461,CLOSED.  REFERRED TO OESCR
MEDICAL : EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : UPHAM HALL,10/28/2016 0507,10/28/2016 0507,10/28/2016 0507,2016-001462,CLOSED
THEFT,CITY OF OXFORD : BONHAM RD,10/28/2016 0620,10/28/2016 0610,10/28/2016 0620,2016-001463,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : REID HALL,10/28/2016 0939,10/27/2016 1430,10/28/2016 0830,2016-001464,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,10/28/2016 1236,10/28/2016 1236,10/28/2016 1236,2016-001465,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : COLE SERVICE BLDG,10/28/2016 1310,10/28/2016 1310,10/28/2016 1310,2016-001466,CLOSED
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS,10/28/2016 1423,8/1/2016 0800,10/28/2016 1000,2016-001513,OPEN
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,10/28/2016 1453,10/28/2016 1530,10/28/2016 1615,2016-001467,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,10/28/2016 2024,10/28/2016 2024,10/28/2016 2044,2016-001468,CLOSED.  REFERRED TO OESCR
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,10/28/2016 2024,10/28/2016 2024,10/28/2016 2044,2016-001468,CLOSED.  REFERRED TO OESCR
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,10/28/2016 2348,10/28/2016 2348,10/28/2016 2348,2016-001469,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,10/29/2016 0032,10/29/2016 0032,10/29/2016 0032,2016-001470,CLOSED.  CLEARED BY ARREST
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,10/29/2016 0328,10/29/2016 0328,10/29/2016 0328,2016-001471,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,10/29/2016 0357,10/29/2016 0357,10/29/2016 0357,2016-001472,CLOSED.  REFERRED TO OESCR
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,10/29/2016 0832,10/28/2016 1700,10/29/2016 0815,2016-001473,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY HALL,10/29/2016 1524,10/28/2016 2045,10/29/2016 1515,2016-001474,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,10/29/2016 1743,10/28/2016 2200,10/29/2016 1300,2016-001475,CLOSED.  CLEARED BY ARREST
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MCKEE HALL,10/29/2016 1916,10/29/2016 1916,10/29/2016 1916,2016-001476,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),10/29/2016 2341,10/29/2016 2341,10/29/2016 2341,2016-001477,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),10/29/2016 2341,10/29/2016 2341,10/29/2016 2341,2016-001477,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,10/30/2016 0024,10/30/2016 0024,10/30/2016 0024,2016-001478,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,10/30/2016 0024,10/30/2016 0024,10/30/2016 0024,2016-001478,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,10/30/2016 0029,10/30/2016 0029,10/30/2016 0029,2016-001479,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,10/30/2016 0029,10/30/2016 0029,10/30/2016 0029,2016-001479,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : BUSINESS : DUBOIS BOOK STORE,10/30/2016 0306,10/30/2016 0306,10/30/2016 0306,2016-001480,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION,CITY OF OXFORD : BUSINESS : SKYLINE CHILI INC,10/30/2016 0400,10/10/2016 0400,10/10/2016 0417,2016-001481,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,CITY OF OXFORD : BUSINESS : SKYLINE CHILI INC,10/30/2016 0400,10/10/2016 0400,10/10/2016 0417,2016-001481,CLOSED.  CLEARED BY SUMMONS
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,10/30/2016 1625,10/28/2016 2100,10/30/2016 1400,2016-001483,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,10/31/2016 0837,10/28/2016 1700,10/31/2016 0800,2016-001484,CLOSED
MENACING : BY STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY HALL,10/31/2016 0925,10/30/2016 0904,10/30/2016 0904,2016-001485,CLOSED
CANINE DEPLOYMENT,OTHER JURISDICTION,10/31/2016 1049,10/31/2016 1200,10/31/2016 1730,2016-001486,CLOSED
NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,10/31/2016 1649,10/27/2016 1200,10/31/2016 1500,2016-001487,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,10/31/2016 2201,10/31/2016 2145,10/31/2016 2201,2016-001488,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,10/31/2016 2228,10/31/2016 2228,10/31/2016 2228,2016-001489,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,11/1/2016 0201,11/1/2016 0201,11/1/2016 0201,2016-001490,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,11/1/2016 0201,11/1/2016 0201,11/1/2016 0201,2016-001490,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,11/1/2016 0244,11/1/2016 0244,11/1/2016 0244,2016-001491,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,11/1/2016 0244,11/1/2016 0244,11/1/2016 0244,2016-001491,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : PHILLIPS HALL,11/1/2016 0424,11/1/2016 0424,11/1/2016 0424,2016-001492,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MACCRACKEN HALL,11/1/2016 0807,11/1/2016 0807,11/1/2016 0807,2016-001493,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/1/2016 0931,10/31/2016 1700,11/1/2016 0800,2016-001494,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : UPHAM HALL,11/1/2016 1547,11/1/2016 1400,11/1/2016 1530,2016-001495,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : CAMPUS AVE,11/1/2016 1859,11/1/2016 1859,11/1/2016 1859,2016-001496,CLOSED.  UTT/UTC ISSUED.
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,11/1/2016 2033,11/1/2016 2000,11/1/2016 2033,2016-001497,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,11/1/2016 2055,11/1/2016 2055,11/1/2016 2110,2016-001498,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,11/1/2016 2155,11/1/2016 2155,11/1/2016 2155,2016-001499,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,11/1/2016 2309,11/1/2016 2309,11/1/2016 2320,2016-001500,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,11/2/2016 1544,11/2/2016 1544,11/2/2016 1544,2016-001502,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : UPHAM HALL,11/2/2016 1830,11/2/2016 1730,11/2/2016 1830,2016-001503,UNFOUNDED
MENACING,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,11/2/2016 2046,11/2/2016 2046,11/2/2016 2046,2016-001504,OPEN
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,11/2/2016 2114,11/2/2016 2114,11/2/2016 2130,2016-001505,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/2/2016 2147,11/2/2016 2147,11/2/2016 2147,2016-001506,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/2/2016 2353,11/2/2016 2353,11/2/2016 2353,2016-001507,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,11/3/2016 0103,11/3/2016 0103,11/3/2016 0103,2016-001508,CLOSED.  CLEARED BY ARREST
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,11/3/2016 0103,11/3/2016 0103,11/3/2016 0103,2016-001508,CLOSED.  CLEARED BY ARREST
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,11/3/2016 0125,11/3/2016 0125,11/3/2016 0145,2016-001509,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : ROUDEBUSH HALL,11/3/2016 0425,11/3/2016 0425,11/3/2016 0425,2016-001510,CLOSED
INFORMATION,CITY OF OXFORD : BONHAM RD,11/3/2016 0754,11/3/2016 0815,11/3/2016 0815,2016-001511,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,11/3/2016 1125,11/3/2016 1125,11/3/2016 1125,2016-001512,CLOSED.  UTT/UTC ISSUED.
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : WELLS HALL,11/3/2016 1240,10/31/2016 1700,11/3/2016 1100,2016-001514,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,11/3/2016 1334,11/3/2016 1334,11/3/2016 1334,2016-001515,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEALTH SERVICES CENTER,11/3/2016 1721,11/3/2016 1721,11/3/2016 1740,2016-001516,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,11/3/2016 1842,10/31/2016 1800,11/1/2016 0100,2016-001517,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,11/3/2016 2010,11/3/2016 2010,11/3/2016 2025,2016-001518,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : PULLEY PAVILLION,11/4/2016 0111,11/4/2016 0111,11/4/2016 0111,2016-001519,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,11/4/2016 0126,11/4/2016 0126,11/6/2016 0126,2016-001520,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,11/4/2016 0126,11/4/2016 0126,11/6/2016 0126,2016-001520,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,11/4/2016 0212,11/4/2016 0212,11/4/2016 0212,2016-001521,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : PHILLIPS HALL,11/4/2016 0408,11/4/2016 0408,11/4/2016 0408,2016-001522,CLOSED.  CLEARED BY SUMMONS
CANINE DEPLOYMENT,OTHER JURISDICTION,11/4/2016 0839,11/4/2016 1000,11/4/2016 1300,2016-001523,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/4/2016 1118,11/3/2016 1930,11/4/2016 1125,2016-001524,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,11/4/2016 1132,11/4/2016 1132,11/4/2016 1132,2016-001525,CLOSED
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,11/4/2016 1440,11/4/2016 1440,11/4/2016 1440,2016-001527,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,11/4/2016 1440,11/4/2016 1440,11/4/2016 1440,2016-001527,CLOSED.  CLEARED BY SUMMONS
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,11/4/2016 1455,11/4/2016 1500,11/4/2016 2200,2016-001526,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : BENTON HALL,11/5/2016 0116,11/5/2016 0116,11/5/2016 0116,2016-001528,CLOSED.  CLEARED BY ARREST
OBSTRUCTING OFFICIAL BUSINESS,MIAMI UNIVERSITY : OXFORD CAMPUS : BENTON HALL,11/5/2016 0116,11/5/2016 0116,11/5/2016 0116,2016-001528,CLOSED.  CLEARED BY ARREST
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,11/5/2016 1002,11/5/2016 0030,11/5/2016 0800,2016-001529,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : DEWITT CABIN,11/5/2016 2123,11/5/2016 2123,11/5/2016 2123,2016-001530,CLOSED
DISORDERLY CONDUCT,CITY OF OXFORD : TALLAWANDA RD,11/6/2016 0105,11/6/2016 0105,11/6/2016 0105,2016-001533,CLOSED.  CLEARED BY ARREST
RESISTING ARREST,CITY OF OXFORD : TALLAWANDA RD,11/6/2016 0105,11/6/2016 0105,11/6/2016 0105,2016-001533,CLOSED.  CLEARED BY ARREST
TRAFFIC LAW VIOLATION,CITY OF OXFORD : HIGH ST,11/6/2016 0120,11/6/2016 0120,11/6/2016 0120,2016-001531,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,11/6/2016 0157,11/6/2016 0157,11/6/2016 0157,2016-001532,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,11/6/2016 0157,11/6/2016 0157,11/6/2016 0157,2016-001532,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : STEAM POWER PLANT,11/6/2016 0418,11/6/2016 0100,11/6/2016 0535,2016-001534,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : MAPLE ST,11/6/2016 0853,11/6/2016 0853,11/6/2016 0853,2016-001535,CLOSED.  UTT/UTC ISSUED.
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ECOLOGY RESEARCH CENTER,11/6/2016 1553,11/6/2016 1553,11/6/2016 1553,2016-001537,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : PULLEY PAVILLION,11/6/2016 1601,11/6/2016 1601,11/6/2016 1601,2016-001536,CLOSED
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : COOK FIELD,11/6/2016 1808,11/6/2016 1808,11/6/2016 1808,2016-001538,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,11/6/2016 1842,11/5/2016 1715,11/5/2016 2300,2016-001539,CLOSED
