IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,11/1/2018 2153,11/1/2018 2153,11/1/2018 2153,2018-001491,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,11/1/2018 2312,11/1/2018 2312,11/1/2018 2345,2018-001492,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,11/1/2018 2312,11/1/2018 2312,11/1/2018 2345,2018-001492,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : WILSON HALL,11/2/2018 0023,11/2/2018 0023,11/2/2018 0023,2018-001493,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW HALL,11/2/2018 0049,11/2/2018 0049,11/2/2018 0120,2018-001496,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW HALL,11/2/2018 0049,11/2/2018 0049,11/2/2018 0120,2018-001496,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,11/2/2018 0055,11/2/2018 0055,11/2/2018 0106,2018-001494,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MIAMI INN,11/2/2018 0057,11/2/2018 0057,11/2/2018 0057,2018-001495,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,11/2/2018 0911,11/2/2018 0208,11/2/2018 0208,2018-001497,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,11/2/2018 1502,11/2/2018 1502,11/2/2018 1502,2018-001498,CLOSED
MEDICAL : ASSIST,CITY OF OXFORD : TALLAWANDA RD,11/3/2018 0003,11/3/2018 0003,11/3/2018 0003,2018-001500,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,CITY OF OXFORD : TALLAWANDA RD,11/3/2018 0003,11/3/2018 0003,11/3/2018 0003,2018-001500,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,11/3/2018 0007,11/3/2018 0008,11/3/2018 0058,2018-001499,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,11/3/2018 0101,11/3/2018 0101,11/3/2018 0101,2018-001501,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,11/3/2018 0101,11/3/2018 0101,11/3/2018 0101,2018-001501,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,11/3/2018 0106,11/3/2018 0106,11/3/2018 0106,2018-001502,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
TRAFFIC LAW VIOLATION : OPERATING A VEHICLE UNDER THE INFLUENCE,CITY OF OXFORD : CAMPUS AVE,11/3/2018 0132,11/3/2018 0132,11/3/2018 0345,2018-001503,CLOSED.  CLEARED BY ARREST
TRAFFIC LAW VIOLATION,CITY OF OXFORD : CAMPUS AVE,11/3/2018 0132,11/3/2018 0132,11/3/2018 0345,2018-001503,CLOSED.  CLEARED BY ARREST
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,11/3/2018 0203,11/3/2018 0203,11/3/2018 0203,2018-001504,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,11/3/2018 0432,11/3/2018 0432,11/3/2018 0432,2018-001505,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,11/3/2018 1047,11/3/2018 1047,11/3/2018 1047,2018-001507,CLOSED.  CLEARED BY SUMMONS
CANINE DEPLOYMENT,OTHER JURISDICTION,11/3/2018 1120,11/3/2018 1130,11/3/2018 1830,2018-001506,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,11/3/2018 1535,11/2/2018 1600,11/3/2018 0730,2018-001508,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW HALL,11/3/2018 2045,11/2/2018 1400,11/3/2018 1100,2018-001509,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/3/2018 2220,11/3/2018 2220,11/3/2018 2220,2018-001511,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,11/4/2018 0112,11/4/2018 0112,11/4/2018 0130,2018-001512,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/4/2018 0114,11/4/2018 0115,11/4/2018 0128,2018-001513,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESIDENTS HALL,11/4/2018 0148,11/4/2018 0152,11/4/2018 0237,2018-001514,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/4/2018 0942,11/3/2018 1730,11/4/2018 0930,2018-001515,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS,11/4/2018 1015,11/1/2018 1730,11/4/2018 1215,2018-001516,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS,11/4/2018 1015,11/1/2018 1730,11/4/2018 1215,2018-001516,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESIDENTS HALL,11/4/2018 2342,11/4/2018 2342,11/5/2018 0108,2018-001519,CLOSED.  CLEARED BY SUMMONS
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/5/2018 1045,11/2/2018 1600,11/5/2018 0730,2018-001520,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),11/5/2018 1130,11/5/2018 1130,11/5/2018 1130,2018-001521,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,11/5/2018 1440,11/5/2018 1440,11/5/2018 1440,2018-001522,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,11/5/2018 1619,11/5/2018 1630,11/5/2018 1705,2018-001523,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,11/6/2018 0216,11/6/2018 0216,11/6/2018 0230,2018-001524,UNFOUNDED
PARKING VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS,11/6/2018 1342,9/9/2018 1404,10/13/2018 1121,2018-001536,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,11/6/2018 2029,11/6/2018 2029,11/6/2018 2029,2018-001525,CLOSED
INFORMATION,OTHER JURISDICTION,11/6/2018 2059,1/1/2016 0000,12/31/2016 0000,2018-001526,CLOSED
SEX OFFENSE,OTHER JURISDICTION,11/6/2018 2059,1/1/2016 0000,12/31/2016 0000,2018-001526,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,11/6/2018 2230,11/6/2018 2233,11/6/2018 2252,2018-001527,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,11/6/2018 2322,11/6/2018 2322,11/6/2018 2322,2018-001528,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,11/7/2018 0746,10/8/2018 0901,11/6/2018 2018,2018-001529,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,11/7/2018 0754,11/6/2018 1709,11/6/2018 1730,2018-001530,CLOSED.  CLEARED BY ARREST
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,11/7/2018 1015,10/22/2018 0000,10/26/2018 2359,2018-001531,CLOSED.  CLEARED BY ARREST
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,11/7/2018 1015,10/22/2018 0000,10/26/2018 2359,2018-001531,CLOSED.  CLEARED BY ARREST
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,11/7/2018 1130,11/7/2018 1130,11/7/2018 1130,2018-001532,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,11/7/2018 1552,11/7/2018 1500,11/7/2018 2300,2018-001533,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : PSYCHOLOGY BLDG,11/7/2018 1633,11/7/2018 1633,11/7/2018 1637,2018-001534,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESIDENTS HALL,11/8/2018 0142,11/8/2018 0142,11/8/2018 0142,2018-001535,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,11/8/2018 1244,11/7/2018 2000,11/8/2018 0200,2018-001537,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESIDENTS HALL,11/8/2018 2357,11/8/2018 2357,11/8/2018 2357,2018-001538,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESIDENTS HALL,11/8/2018 2357,11/8/2018 2357,11/8/2018 2357,2018-001538,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW HALL,11/9/2018 0322,11/9/2018 0322,11/9/2018 0322,2018-001539,CLOSED
ARSON,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW HALL,11/9/2018 0322,11/9/2018 0322,11/9/2018 0322,2018-001539,CLOSED
PROPERTY : DAMAGE,CITY OF OXFORD,11/9/2018 1005,5/1/2018 0001,11/9/2018 0900,2018-001542,CLOSED. REFERRED TO COMMUNITY STANDARDS
THEFT,CITY OF OXFORD,11/9/2018 1005,5/1/2018 0001,11/9/2018 0900,2018-001542,CLOSED. REFERRED TO COMMUNITY STANDARDS
DATING VIOLENCE,CITY OF OXFORD,11/9/2018 1005,5/1/2018 0001,11/9/2018 0900,2018-001542,CLOSED. REFERRED TO COMMUNITY STANDARDS
STALKING,CITY OF OXFORD,11/9/2018 1005,5/1/2018 0001,11/9/2018 0900,2018-001542,CLOSED. REFERRED TO COMMUNITY STANDARDS
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW HALL,11/9/2018 1311,11/9/2018 0100,11/9/2018 0700,2018-001543,OPEN
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,11/9/2018 1720,11/9/2018 1630,11/9/2018 1715,2018-001544,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,11/9/2018 1832,11/9/2018 1832,11/9/2018 1900,2018-001545,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,11/9/2018 2148,11/9/2018 2003,11/9/2018 2224,2018-001546,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,11/9/2018 2255,11/9/2018 2255,11/9/2018 2330,2018-001547,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,11/9/2018 2255,11/9/2018 2255,11/9/2018 2330,2018-001547,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,11/9/2018 2255,11/9/2018 2255,11/9/2018 2330,2018-001547,CLOSED.  CLEARED BY SUMMONS
TRAFFIC LAW VIOLATION : DRIVING UNDER SUSPENSION,CITY OF OXFORD : SPRING ST,11/9/2018 2321,11/9/2018 2321,11/9/2018 2341,2018-001548,CLOSED.  UTT/UTC ISSUED.
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,11/10/2018 0034,11/10/2018 0034,11/10/2018 0034,2018-001549,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,11/10/2018 0133,11/10/2018 0133,11/10/2018 0157,2018-001550,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,11/10/2018 0133,11/10/2018 0133,11/10/2018 0157,2018-001550,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/10/2018 0137,11/10/2018 0137,11/10/2018 0137,2018-001551,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/10/2018 0137,11/10/2018 0137,11/10/2018 0137,2018-001551,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,11/10/2018 0211,11/10/2018 0211,11/10/2018 0300,2018-001552,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,11/10/2018 0211,11/10/2018 0211,11/10/2018 0300,2018-001552,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/10/2018 0240,11/10/2018 0240,11/10/2018 0240,2018-001553,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,11/10/2018 0307,11/10/2018 0307,11/10/2018 0403,2018-001556,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,11/10/2018 0333,11/10/2018 0333,11/10/2018 0333,2018-001554,CLOSED
CRIMINAL DAMAGING OR ENDANGERING,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,11/10/2018 0336,11/10/2018 0336,11/10/2018 0336,2018-001555,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,11/10/2018 1015,11/9/2018 1600,11/10/2018 0730,2018-001557,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,11/10/2018 1214,11/9/2018 1730,11/10/2018 0100,2018-001558,CLOSED
CANINE DEPLOYMENT,OTHER JURISDICTION,11/10/2018 1520,11/10/2018 1530,11/10/2018 2230,2018-001562,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ECOLOGY RESEARCH CENTER,11/10/2018 1618,11/10/2018 1618,11/10/2018 1618,2018-001559,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : EVANS SCHOLARS,11/10/2018 1957,11/10/2018 1957,11/10/2018 2110,2018-001560,CLOSED
ARSON,MIAMI UNIVERSITY : OXFORD CAMPUS : EVANS SCHOLARS,11/10/2018 1957,11/10/2018 1957,11/10/2018 2110,2018-001560,CLOSED
CRIMINAL DAMAGING OR ENDANGERING,MIAMI UNIVERSITY : OXFORD CAMPUS : EVANS SCHOLARS,11/10/2018 1957,11/10/2018 1957,11/10/2018 2110,2018-001560,CLOSED
FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : EVANS SCHOLARS,11/10/2018 1957,11/10/2018 1957,11/10/2018 2110,2018-001560,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,11/10/2018 2253,11/10/2018 2253,11/10/2018 2315,2018-001561,CLOSED
DRUG VIOLATION : POSSESSION OF DRUGS,CITY OF OXFORD : SPRING ST,11/10/2018 2314,11/10/2018 2314,11/10/2018 2320,2018-001563,CLOSED.  CLEARED BY SUMMONS
TRAFFIC LAW VIOLATION,CITY OF OXFORD : SPRING ST,11/10/2018 2314,11/10/2018 2314,11/10/2018 2320,2018-001563,CLOSED.  CLEARED BY SUMMONS
TRAFFIC LAW VIOLATION,CITY OF OXFORD : SPRING ST,11/11/2018 0011,11/11/2018 0011,11/11/2018 0030,2018-001564,CLOSED.  UTT/UTC ISSUED.
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : BISHOP HALL,11/11/2018 0236,11/11/2018 0236,11/11/2018 0236,2018-001565,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : ENGINEERING BLDG,11/11/2018 0842,11/10/2018 1730,11/11/2018 0842,2018-001566,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,11/11/2018 1228,11/10/2018 1400,11/11/2018 1100,2018-001567,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,11/11/2018 1402,11/11/2018 1400,11/11/2018 1402,2018-001568,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MARTIN DINING HALL,11/11/2018 1748,11/11/2018 1748,11/11/2018 1805,2018-001569,CLOSED
SEX OFFENSE : RAPE,CITY OF OXFORD : SYCAMORE ST,11/11/2018 2148,11/9/2018 2300,11/10/2018 0200,2018-001571,CLOSED. REFERRED TO OTHER LE AGENCY
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,11/11/2018 2244,11/11/2018 2244,11/11/2018 2244,2018-001572,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),11/12/2018 0030,11/12/2018 0008,11/12/2018 0030,2018-001573,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/12/2018 1417,11/10/2018 1455,11/11/2018 1200,2018-001575,UNFOUNDED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HIESTAND HALL,11/12/2018 2107,11/12/2018 2107,11/12/2018 2107,2018-001576,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,11/13/2018 0343,11/13/2018 0343,11/13/2018 0400,2018-001577,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : UPHAM HALL,11/13/2018 1137,11/12/2018 2100,11/13/2018 1130,2018-001578,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : HIGH ST,11/13/2018 1345,11/13/2018 1345,11/13/2018 1345,2018-001579,CLOSED.  UTT/UTC ISSUED.
CANINE DEPLOYMENT,OTHER JURISDICTION,11/13/2018 1411,11/13/2018 1530,11/13/2018 2130,2018-001580,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : UPHAM HALL,11/13/2018 2054,11/13/2018 2054,11/13/2018 2200,2018-001581,OPEN
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : UPHAM HALL,11/13/2018 2054,11/13/2018 2054,11/13/2018 2200,2018-001581,OPEN
TRAFFIC CRASH,CITY OF OXFORD : OAK ST,11/14/2018 0933,11/14/2018 0933,11/14/2018 1000,2018-001582,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,11/14/2018 1437,11/14/2018 1000,11/14/2018 1200,2018-001583,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : WELLS HALL,11/14/2018 1832,11/14/2018 1832,11/14/2018 1932,2018-001584,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,11/14/2018 2156,11/14/2018 2156,11/14/2018 2210,2018-001585,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,11/14/2018 2259,11/14/2018 2259,11/14/2018 2259,2018-001586,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,11/14/2018 2352,11/14/2018 2352,11/15/2018 0008,2018-001587,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,11/15/2018 0200,11/15/2018 0200,11/15/2018 0245,2018-001588,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,11/15/2018 0200,11/15/2018 0200,11/15/2018 0245,2018-001588,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,11/15/2018 0844,11/15/2018 0844,11/15/2018 0921,2018-001589,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : CENTER DRIVE,11/15/2018 0919,11/15/2018 0919,11/15/2018 0919,2018-001590,CLOSED
PROPERTY : DAMAGE,CITY OF OXFORD : MAPLE ST,11/15/2018 0935,11/15/2018 0935,11/15/2018 0935,2018-001591,CLOSED
WARRANT SERVICE,CITY OF OXFORD : BUSINESS : AREA ONE COURT,11/15/2018 1436,11/15/2018 1500,11/15/2018 1500,2018-001593,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,11/15/2018 1501,11/15/2018 1500,11/15/2018 1550,2018-001592,CLOSED
PROPERTY : DAMAGE,CITY OF OXFORD : HIGH ST,11/15/2018 1525,11/15/2018 0800,11/15/2018 1525,2018-001594,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,11/15/2018 2232,11/15/2018 2232,11/15/2018 2232,2018-001595,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,11/15/2018 2232,11/15/2018 2232,11/15/2018 2232,2018-001595,CLOSED. REFERRED TO COMMUNITY STANDARDS
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESIDENTS HALL,11/15/2018 2322,11/15/2018 2322,11/16/2018 0020,2018-001596,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,11/15/2018 2328,11/15/2018 2328,11/16/2018 0015,2018-001597,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : ELLIOTT HALL,11/16/2018 0242,11/16/2018 0000,11/16/2018 0242,2018-001599,OPEN
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,11/16/2018 1336,11/2/2018 1000,11/15/2018 1800,2018-001601,OPEN
CANINE DEPLOYMENT,OTHER JURISDICTION,11/16/2018 1407,11/16/2018 1530,11/16/2018 2100,2018-001600,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,11/16/2018 1431,11/16/2018 1431,11/16/2018 1450,2018-001602,CLOSED
SEX OFFENSE,MIAMI UNIVERSITY,11/16/2018 1458,11/9/2018 0001,11/11/2018 2359,2018-001624,OPEN
ARSON,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,11/16/2018 1924,11/16/2018 1900,11/16/2018 1915,2018-001603,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,11/16/2018 2231,11/16/2018 2231,11/16/2018 2231,2018-001604,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/16/2018 2243,11/16/2018 2243,11/16/2018 2243,2018-001605,CLOSED
DRUG VIOLATION,CITY OF OXFORD : BUSINESS : MIAMI INN,11/17/2018 0124,11/17/2018 0124,11/17/2018 0138,2018-001606,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/17/2018 0131,11/17/2018 0131,11/17/2018 0131,2018-001607,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,11/17/2018 0145,11/17/2018 0145,11/17/2018 0145,2018-001608,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,11/17/2018 0208,11/17/2018 0208,11/17/2018 0208,2018-001609,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,11/17/2018 0241,11/16/2018 1800,11/17/2018 0241,2018-001610,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,11/17/2018 1028,11/16/2018 1730,11/17/2018 1018,2018-001611,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,11/17/2018 1200,11/17/2018 0314,11/17/2018 1100,2018-001612,CLOSED
MISUSE OF CREDIT CARDS,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,11/17/2018 1513,9/23/2018 1200,11/15/2018 1200,2018-001613,CLOSED
ARSON,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,11/17/2018 1653,11/17/2018 1230,11/17/2018 1500,2018-001615,OPEN
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ECOLOGY RESEARCH CENTER,11/17/2018 1656,11/17/2018 1656,11/17/2018 1705,2018-001614,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,11/17/2018 1938,11/17/2018 1935,11/17/2018 1940,2018-001616,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,11/17/2018 1938,11/17/2018 1935,11/17/2018 1940,2018-001616,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/17/2018 2251,11/17/2018 2251,11/17/2018 2251,2018-001617,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/17/2018 2251,11/17/2018 2251,11/17/2018 2251,2018-001617,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,11/17/2018 2317,11/17/2018 2317,11/17/2018 2338,2018-001618,CLOSED
SEX OFFENSE : SEXUAL IMPOSITION,CITY OF OXFORD : BUSINESS : BRICK STREET,11/18/2018 0121,11/17/2018 0000,11/17/2018 0100,2018-001619,CLOSED. REFERRED TO OTHER LE AGENCY
