IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
MURDER,OTHER JURISDICTION,10/17/2022 1140,10/17/2022 1000,10/17/2022 1015,2022-001415,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,10/17/2022 1320,10/17/2022 1320,10/17/2022 1320,2022-001400,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,10/17/2022 2029,10/5/2022 0000,10/17/2022 2000,2022-001401,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : LOGAN LODGE,10/17/2022 2237,10/17/2022 2237,10/17/2022 2237,2022-001403,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,10/17/2022 2239,10/17/2022 2239,10/17/2022 2239,2022-001402,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : PATTERSON AVE (S. 0-899 BLK),10/18/2022 0813,10/14/2022 1200,10/18/2022 0700,2022-001404,CLOSED
THEFT : OF A MOTOR VEHICLE,MIAMI UNIVERSITY : OXFORD CAMPUS : BACHELOR HALL,10/18/2022 0832,10/17/2022 1315,10/17/2022 1430,2022-001405,OPEN
TELECOMMUNICATIONS HARASSMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,10/18/2022 0838,10/18/2022 0838,10/18/2022 0840,2022-001424,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,10/18/2022 1117,10/17/2022 0600,10/17/2022 0900,2022-001406,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,10/18/2022 1322,10/18/2022 1322,10/18/2022 1322,2022-001407,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MACCRACKEN HALL,10/18/2022 1557,10/18/2022 1447,10/18/2022 1447,2022-001408,OPEN
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HARRIS DRIVE,10/18/2022 1644,10/18/2022 1630,10/18/2022 1630,2022-001409,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,10/18/2022 1730,10/18/2022 1730,10/18/2022 1730,2022-001410,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,10/18/2022 2157,10/18/2022 1920,10/18/2022 1945,2022-001411,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,10/18/2022 2325,10/18/2022 2325,10/18/2022 2325,2022-001412,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,10/19/2022 0106,10/19/2022 0106,10/19/2022 0106,2022-001413,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,10/19/2022 0115,10/19/2022 0111,10/19/2022 0111,2022-001414,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
SEX OFFENSE : RAPE,MIAMI UNIVERSITY,10/19/2022 1230,9/5/2022 1500,9/5/2022 1600,2022-001416,OPEN
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : TALLAWANDA RD (N. 0-399 BLK),10/19/2022 1811,10/19/2022 1745,10/19/2022 1745,2022-001417,OPEN
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS : KREGER HALL,10/19/2022 2105,10/20/2022 1445,10/20/2022 1445,2022-001420,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ITTEL HOUSE,10/19/2022 2202,10/19/2022 2202,10/19/2022 2220,2022-001418,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,10/19/2022 2230,10/19/2022 2230,10/19/2022 2315,2022-001419,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/20/2022 0758,10/19/2022 1600,10/20/2022 0800,2022-001421,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,10/20/2022 1100,10/20/2022 0647,10/20/2022 1054,2022-001422,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,10/20/2022 1354,10/20/2022 1354,10/20/2022 1354,2022-001423,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,10/21/2022 0116,10/21/2022 0116,10/21/2022 0116,2022-001425,CLOSED
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,10/21/2022 1049,10/20/2022 2000,10/20/2022 2000,2022-001426,OPEN
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,10/21/2022 1335,10/21/2022 1335,10/21/2022 1335,2022-001427,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,10/21/2022 1335,10/21/2022 1335,10/21/2022 1335,2022-001427,CLOSED
NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : PHILLIPS HALL,10/21/2022 1936,10/21/2022 1936,10/21/2022 1936,2022-001428,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,10/22/2022 0222,10/22/2022 0222,10/22/2022 0222,2022-001429,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,10/22/2022 0222,10/22/2022 0222,10/22/2022 0222,2022-001429,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/22/2022 0330,10/22/2022 0330,10/22/2022 0330,2022-001430,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/22/2022 0400,10/22/2022 0400,10/22/2022 0400,2022-001431,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,10/22/2022 1003,10/22/2022 1003,10/22/2022 1900,2022-001432,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLE ST,10/22/2022 1131,10/22/2022 1130,10/22/2022 1130,2022-001433,CLOSED
MAKING TERRORISTIC THREATS,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : TALLAWANDA HALL,10/22/2022 1330,10/22/2022 1330,10/22/2022 1330,2022-001434,CLOSED.  CLEARED BY ARREST
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : PINES LODGE,10/22/2022 1420,10/22/2022 1421,10/22/2022 1422,2022-001435,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : PINES LODGE,10/22/2022 1443,10/22/2022 1443,10/22/2022 1444,2022-001436,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : WELLS HALL,10/22/2022 2002,10/22/2022 2002,10/22/2022 2002,2022-001437,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,10/23/2022 0209,10/22/2022 1700,10/23/2022 0209,2022-001438,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,10/23/2022 0209,10/22/2022 1700,10/23/2022 0209,2022-001438,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : SYCAMORE ST,10/23/2022 0243,10/23/2022 0243,10/23/2022 0243,2022-001439,CLOSED
OTHER CRIMINAL OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/23/2022 1150,10/22/2022 0900,10/22/2022 0900,2022-001440,OPEN
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/23/2022 1400,10/19/2022 1140,10/22/2022 1400,2022-001446,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,10/23/2022 1454,10/23/2022 1454,10/23/2022 1454,2022-001441,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,10/23/2022 1641,10/23/2022 1641,10/23/2022 1641,2022-001442,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,10/23/2022 1948,10/23/2022 0143,10/23/2022 0143,2022-001443,CLOSED. REFERRED TO COMMUNITY STANDARDS
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,10/23/2022 1948,10/23/2022 0143,10/23/2022 0143,2022-001443,CLOSED. REFERRED TO COMMUNITY STANDARDS
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : UPHAM HALL,10/23/2022 2049,10/23/2022 2049,10/23/2022 2049,2022-001444,CLOSED
UNWANTED COMMUNICATION,MIAMI UNIVERSITY,10/23/2022 2101,Unknown,Unknown,2022-001453,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/24/2022 0331,10/24/2022 0331,10/24/2022 0331,2022-001445,CLOSED
TELECOMMUNICATIONS FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),10/24/2022 1406,10/5/2022 1200,10/5/2022 1200,2022-001448,OPEN
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HILLCREST HALL,10/24/2022 1419,10/24/2022 1415,10/24/2022 1415,2022-001449,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,10/24/2022 1823,10/24/2022 1823,10/24/2022 1823,2022-001450,CLOSED
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,10/24/2022 2110,10/24/2022 2040,10/24/2022 2040,2022-001452,CLOSED. REFERRED TO COMMUNITY STANDARDS
CRIMINAL DAMAGING OR ENDANGERING,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,10/24/2022 2110,10/24/2022 2040,10/24/2022 2040,2022-001452,CLOSED. REFERRED TO COMMUNITY STANDARDS
MENACING,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,10/24/2022 2110,10/24/2022 2040,10/24/2022 2040,2022-001452,CLOSED. REFERRED TO COMMUNITY STANDARDS
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,10/24/2022 2110,10/24/2022 2040,10/24/2022 2040,2022-001452,CLOSED. REFERRED TO COMMUNITY STANDARDS
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,10/24/2022 2110,10/24/2022 2040,10/24/2022 2040,2022-001452,CLOSED. REFERRED TO COMMUNITY STANDARDS
FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERGENCY BLUE LIGHT PHONE : BAND FIELD,10/25/2022 0831,10/25/2022 0831,10/25/2022 0831,2022-001454,CLOSED
SEX OFFENSE : RAPE,OTHER JURISDICTION,10/25/2022 1248,10/21/2022 0000,10/23/2022 2359,2022-001456,CLOSED. REFERRED TO OTHER LE AGENCY
ASSAULT,CITY OF OXFORD,10/25/2022 1248,10/21/2022 0000,10/23/2022 2359,2022-001458,CLOSED. REFERRED TO OTHER LE AGENCY
DRUG VIOLATION,CITY OF OXFORD,10/25/2022 1248,10/21/2022 0000,10/23/2022 2359,2022-001458,CLOSED. REFERRED TO OTHER LE AGENCY
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,10/25/2022 1252,10/25/2022 1252,10/25/2022 1252,2022-001455,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : BENTON HALL,10/25/2022 1436,10/25/2022 1315,10/25/2022 1445,2022-001459,OPEN
SUSPICIOUS ACTIVITY,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS,10/25/2022 1438,10/25/2022 1438,10/25/2022 1438,2022-001457,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS,10/25/2022 1438,10/25/2022 1438,10/25/2022 1438,2022-001457,CLOSED
THEFT : OF A MOTOR VEHICLE,MIAMI UNIVERSITY : OXFORD CAMPUS : BACHELOR HALL,10/25/2022 1442,10/25/2022 1300,10/25/2022 1430,2022-001460,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,10/25/2022 2121,10/25/2022 2121,10/25/2022 2121,2022-001461,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : LOGAN LODGE,10/26/2022 1516,10/26/2022 1516,10/26/2022 1516,2022-001462,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,10/26/2022 1739,10/26/2022 1739,10/26/2022 1739,2022-001463,CLOSED
MAKING FALSE ALARMS,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,10/26/2022 1739,10/26/2022 1739,10/26/2022 1739,2022-001463,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,10/26/2022 1929,10/26/2022 1929,10/26/2022 1929,2022-001464,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,10/26/2022 2227,10/26/2022 2227,10/26/2022 2227,2022-001465,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,10/27/2022 0114,10/27/2022 0114,10/27/2022 0114,2022-001466,CLOSED
WARRANT SERVICE,OTHER JURISDICTION,10/27/2022 0924,10/27/2022 0924,10/27/2022 0924,2022-001467,CLOSED.  CLEARED BY ARREST
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,10/27/2022 1030,10/27/2022 1033,10/27/2022 1047,2022-001468,CLOSED
STALKING,UNKNOWN,10/27/2022 1158,Unknown,Unknown,2022-001469,OPEN
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,10/27/2022 2026,10/27/2022 1100,10/27/2022 2021,2022-001470,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,10/28/2022 0030,10/28/2022 0030,10/28/2022 0030,2022-001471,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,10/28/2022 0155,10/28/2022 0155,10/28/2022 0155,2022-001472,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,10/28/2022 0816,Unknown,Unknown,2022-001473,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,10/28/2022 0846,10/28/2022 0852,10/28/2022 0902,2022-001474,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,10/28/2022 0856,10/28/2022 0856,10/28/2022 0857,2022-001475,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,10/28/2022 0856,10/28/2022 0856,10/28/2022 0857,2022-001475,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,10/28/2022 1425,10/28/2022 1429,10/28/2022 1441,2022-001476,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : PINES LODGE,10/28/2022 1904,10/28/2022 1904,10/28/2022 1904,2022-001477,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,10/28/2022 2355,10/28/2022 2355,10/29/2022 0025,2022-001478,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,10/28/2022 2355,10/28/2022 2355,10/29/2022 0025,2022-001478,CLOSED
MEDICAL : ASSIST,CITY OF OXFORD : BONHAM RD,10/29/2022 0004,10/29/2022 0004,10/29/2022 0004,2022-001479,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,CITY OF OXFORD : BONHAM RD,10/29/2022 0004,10/29/2022 0004,10/29/2022 0004,2022-001479,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,10/29/2022 0021,10/29/2022 0021,10/29/2022 0021,2022-001480,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,10/29/2022 0059,10/29/2022 0059,10/29/2022 0059,2022-001482,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,10/29/2022 0059,10/29/2022 0059,10/29/2022 0059,2022-001482,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,10/29/2022 0059,10/29/2022 0059,10/29/2022 0059,2022-001482,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,10/29/2022 0105,10/29/2022 0105,10/29/2022 0105,2022-001481,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,10/29/2022 0105,10/29/2022 0105,10/29/2022 0105,2022-001481,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/29/2022 0132,10/29/2022 0132,10/29/2022 0132,2022-001483,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,10/29/2022 0206,10/29/2022 0206,10/29/2022 0230,2022-001485,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/29/2022 0213,10/29/2022 0200,10/29/2022 0213,2022-001484,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,10/29/2022 0313,10/29/2022 0313,10/29/2022 0330,2022-001486,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,10/29/2022 0358,10/29/2022 0358,10/29/2022 0358,2022-001487,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,10/29/2022 0358,10/29/2022 0358,10/29/2022 0358,2022-001487,CLOSED
MAKING FALSE ALARMS,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,10/29/2022 0358,10/29/2022 0358,10/29/2022 0358,2022-001487,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,10/29/2022 1247,10/28/2022 1830,10/29/2022 0300,2022-001488,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,10/29/2022 1523,10/29/2022 1530,10/29/2022 1615,2022-001489,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESSER HALL,10/29/2022 1624,10/29/2022 1624,10/29/2022 1624,2022-001491,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESSER HALL,10/29/2022 1624,10/29/2022 1624,10/29/2022 1624,2022-001491,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,10/29/2022 2101,10/29/2022 2101,10/29/2022 2101,2022-001492,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,10/29/2022 2106,10/29/2022 2106,10/29/2022 2106,2022-001493,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,10/29/2022 2207,10/29/2022 2207,10/29/2022 2207,2022-001494,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,10/29/2022 2207,10/29/2022 2207,10/29/2022 2207,2022-001494,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : BENTON HALL,10/29/2022 2356,10/28/2022 0800,10/29/2022 2356,2022-001495,CLOSED
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DINING,10/30/2022 0055,10/29/2022 2330,10/30/2022 2355,2022-001496,UNFOUNDED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HALL,10/30/2022 0106,10/30/2022 0106,10/30/2022 0106,2022-001497,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,10/30/2022 0145,10/30/2022 0145,10/30/2022 0200,2022-001498,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,10/30/2022 0207,10/30/2022 0207,10/30/2022 0207,2022-001499,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,10/30/2022 0229,10/30/2022 0229,10/30/2022 0229,2022-001500,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,10/30/2022 0229,10/30/2022 0229,10/30/2022 0229,2022-001500,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/30/2022 0430,10/30/2022 0430,10/30/2022 0430,2022-001501,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/30/2022 0430,10/30/2022 0430,10/30/2022 0430,2022-001501,CLOSED
PROPERTY : DAMAGE,CITY OF OXFORD : MILLVILLE-OXFORD RD US27,10/30/2022 0706,10/30/2022 0706,10/30/2022 0706,2022-001502,CLOSED
ALARM : CO,MIAMI UNIVERSITY : OXFORD CAMPUS : ELLIOTT HALL,10/30/2022 1426,10/30/2022 1426,10/30/2022 1426,2022-001503,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,10/31/2022 0804,10/28/2022 0800,10/31/2022 0800,2022-001504,CLOSED
THEFT : OF A MOTOR VEHICLE,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,10/31/2022 0821,10/30/2022 1400,10/31/2022 0800,2022-001505,OPEN
SEX OFFENSE : RAPE,CITY OF OXFORD,10/31/2022 0837,10/29/2022 2030,10/29/2022 2130,2022-001509,CLOSED. REFERRED TO OTHER LE AGENCY
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HOTEL AND CONFERENCE CENTER,10/31/2022 1405,10/31/2022 1400,10/31/2022 1400,2022-001507,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HOTEL AND CONFERENCE CENTER,10/31/2022 1432,10/27/2022 0800,10/28/2022 1700,2022-001508,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : LOGAN LODGE,10/31/2022 2009,10/31/2022 2009,10/31/2022 2009,2022-001510,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,10/31/2022 2110,10/31/2022 2110,10/31/2022 2110,2022-001511,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,11/1/2022 1007,10/26/2022 1524,10/26/2022 1540,2022-001518,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,11/1/2022 1250,11/1/2022 1250,11/1/2022 1250,2022-001512,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,11/1/2022 1306,10/31/2022 1900,11/1/2022 1300,2022-001513,OPEN
OTHER CRIMINAL OFFENSE,OTHER JURISDICTION,11/1/2022 1611,10/20/2022 0001,10/27/2022 2359,2022-001520,CLOSED. REFERRED TO OTHER LE AGENCY
SEX OFFENSE : RAPE,MIAMI UNIVERSITY,11/1/2022 1629,9/4/2022 0001,9/10/2022 2359,2022-001517,OPEN
STALKING,MIAMI UNIVERSITY,11/1/2022 1629,9/4/2022 0001,11/1/2022 2359,2022-001519,OPEN
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,11/1/2022 1738,11/1/2022 1738,11/1/2022 1738,2022-001514,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,11/1/2022 2157,11/1/2022 2157,11/1/2022 2157,2022-001515,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,11/1/2022 2335,11/1/2022 2335,11/1/2022 2335,2022-001516,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,11/2/2022 1323,10/5/2022 0000,11/2/2022 1326,2022-001521,OPEN
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLE ST,11/2/2022 2024,11/2/2022 2024,11/2/2022 2024,2022-001522,CLOSED
TRAFFIC CRASH : PEDESTRIAN,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLE ST,11/2/2022 2024,11/2/2022 2024,11/2/2022 2024,2022-001522,CLOSED
MISUSE OF CREDIT CARDS,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,11/3/2022 0749,10/10/2022 0000,11/28/2022 0000,2022-001523,CLOSED
TELECOMMUNICATIONS FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,11/3/2022 0749,10/10/2022 0000,11/28/2022 0000,2022-001523,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,11/3/2022 1021,10/29/2022 0240,10/29/2022 0300,2022-001524,CLOSED.  CLEARED BY SUMMONS
TRAFFIC LAW VIOLATION : DRIVING UNDER SUSPENSION,CITY OF OXFORD : PATTERSON AVE,11/3/2022 1316,11/3/2022 1316,11/3/2022 1316,2022-001526,CLOSED.  CLEARED BY CITATION
TRAFFIC LAW VIOLATION,CITY OF OXFORD : PATTERSON AVE,11/3/2022 1316,11/3/2022 1316,11/3/2022 1316,2022-001526,CLOSED.  CLEARED BY CITATION
TRAFFIC CRASH : BICYCLE,CITY OF OXFORD : PATTERSON AVE,11/3/2022 1316,11/3/2022 1316,11/3/2022 1316,2022-001526,CLOSED.  CLEARED BY CITATION
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,11/3/2022 1850,11/3/2022 1850,11/3/2022 1850,2022-001527,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MACCRACKEN HALL,11/3/2022 2349,11/3/2022 2349,11/3/2022 2349,2022-001528,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : MACCRACKEN HALL,11/3/2022 2349,11/3/2022 2349,11/3/2022 2349,2022-001528,CLOSED
