IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,10/6/2020 0012,10/6/2020 0012,10/6/2020 0012,2020-000901,CLOSED. REFERRED TO COMMUNITY STANDARDS
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,10/6/2020 1203,9/27/2020 1200,10/1/2020 1200,2020-000902,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,10/6/2020 1638,10/6/2020 1638,10/6/2020 1638,2020-000903,CLOSED
INTIMIDATION,MIAMI UNIVERSITY : OXFORD CAMPUS,10/6/2020 2125,10/3/2020 0000,10/5/2020 0000,2020-000907,CLOSED. REFERRED TO COMMUNITY STANDARDS
TELECOMMUNICATIONS HARASSMENT,MIAMI UNIVERSITY : OXFORD CAMPUS,10/6/2020 2125,10/3/2020 0000,10/5/2020 0000,2020-000907,CLOSED. REFERRED TO COMMUNITY STANDARDS
CRIMINAL MISCHIEF,CITY OF OXFORD : PATTERSON AVE,10/7/2020 0008,10/7/2020 0008,10/7/2020 0008,2020-000904,CLOSED. REFERRED TO COMMUNITY STANDARDS
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,10/7/2020 0653,10/6/2020 0000,10/6/2020 2359,2020-000905,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,10/7/2020 0813,10/7/2020 0813,10/7/2020 0813,2020-000906,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/7/2020 1752,10/7/2020 1752,10/7/2020 1752,2020-000908,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,10/7/2020 2216,10/7/2020 2216,10/7/2020 2216,2020-000909,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,10/8/2020 0754,10/8/2020 0754,10/8/2020 0754,2020-000910,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,10/8/2020 2154,10/8/2020 2154,10/8/2020 2154,2020-000911,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,10/9/2020 0008,10/9/2020 0008,10/9/2020 0008,2020-000912,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,10/9/2020 0008,10/9/2020 0008,10/9/2020 0008,2020-000912,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : COOK FIELD,10/9/2020 2357,10/9/2020 2357,10/9/2020 2357,2020-000914,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,10/10/2020 0046,10/10/2020 0046,10/10/2020 0056,2020-000915,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,10/10/2020 0135,10/10/2020 0135,10/10/2020 0135,2020-000916,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,10/10/2020 0203,10/10/2020 0203,10/10/2020 0203,2020-000917,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,10/10/2020 0203,10/10/2020 0203,10/10/2020 0203,2020-000917,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,10/10/2020 1852,10/10/2020 1852,10/10/2020 1908,2020-000918,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,10/10/2020 2008,10/10/2020 2008,10/10/2020 2040,2020-000919,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,10/10/2020 2008,10/10/2020 2008,10/10/2020 2040,2020-000919,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,10/10/2020 2008,10/10/2020 2008,10/10/2020 2040,2020-000919,CLOSED. REFERRED TO COMMUNITY STANDARDS
SEX OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,10/10/2020 2324,10/10/2020 0400,10/10/2020 0500,2020-000920,OPEN
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : ART BLDG,10/11/2020 1525,10/11/2020 1525,10/11/2020 1525,2020-000921,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,10/12/2020 0506,10/12/2020 0500,10/12/2020 0622,2020-000922,CLOSED
SEX OFFENSE : RAPE,OTHER JURISDICTION,10/12/2020 1043,10/10/2020 0000,10/10/2020 2359,2020-000937,CLOSED. REFERRED TO OTHER LE AGENCY
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,10/13/2020 0846,10/13/2020 0846,10/13/2020 0930,2020-000923,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,10/13/2020 1113,10/13/2020 1113,10/13/2020 1113,2020-000925,CLOSED
ASSAULT,CITY OF OXFORD,10/13/2020 1302,10/11/2020 0222,Unknown,2020-000929,CLOSED. REFERRED TO OTHER LE AGENCY
INTIMIDATION,CITY OF OXFORD,10/13/2020 1302,10/11/2020 0222,Unknown,2020-000929,CLOSED. REFERRED TO OTHER LE AGENCY
WARRANT SERVICE,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,10/13/2020 1546,10/13/2020 1546,10/13/2020 1600,2020-000926,CLOSED.  CLEARED BY ARREST
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,10/13/2020 2214,10/13/2020 2214,10/13/2020 2214,2020-000927,CLOSED
SUSPICIOUS ACTIVITY,CITY OF OXFORD : MAIN ST,10/14/2020 0040,10/14/2020 0040,10/14/2020 0040,2020-000928,CLOSED. REFERRED TO OTHER LE AGENCY
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,10/14/2020 1015,10/14/2020 1015,10/14/2020 1015,2020-000930,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,10/14/2020 1133,10/14/2020 1133,10/14/2020 1200,2020-000931,CLOSED
SEX OFFENSE,CITY OF OXFORD,10/14/2020 1646,10/1/2019 0000,10/31/2019 0000,2020-000936,CLOSED. REFERRED TO OTHER LE AGENCY
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,10/14/2020 1921,10/14/2020 1921,10/14/2020 1921,2020-000932,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,10/14/2020 1921,10/14/2020 1921,10/14/2020 1921,2020-000932,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,10/14/2020 1921,10/14/2020 1921,10/14/2020 1921,2020-000932,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,10/14/2020 1921,10/14/2020 1921,10/14/2020 1921,2020-000932,CLOSED. REFERRED TO COMMUNITY STANDARDS
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,10/14/2020 2018,10/14/2020 0630,10/14/2020 2000,2020-000933,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HILLCREST HALL,10/14/2020 2237,10/14/2020 2230,10/14/2020 2300,2020-000934,CLOSED
ALARM,CITY OF OXFORD : BUSINESS : KOENIG EQUIPMENT,10/15/2020 0418,10/15/2020 0418,10/15/2020 0418,2020-000935,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/15/2020 2222,10/15/2020 2222,10/15/2020 2222,2020-000938,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/15/2020 2301,10/15/2020 2301,10/15/2020 2301,2020-000939,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM : HANNON PARK,10/15/2020 2322,10/15/2020 2322,10/16/2020 0010,2020-000940,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM : HANNON PARK,10/15/2020 2322,10/15/2020 2322,10/16/2020 0010,2020-000940,CLOSED.  CLEARED BY SUMMONS
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,10/16/2020 0014,10/16/2020 0014,10/16/2020 0105,2020-000941,CLOSED. REFERRED TO OTHER LE AGENCY
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,10/16/2020 0014,10/16/2020 0014,10/16/2020 0105,2020-000941,CLOSED. REFERRED TO OTHER LE AGENCY
OTHER CRIMINAL OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,10/16/2020 0014,10/16/2020 0014,10/16/2020 0105,2020-000941,CLOSED. REFERRED TO OTHER LE AGENCY
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,10/16/2020 0253,10/16/2020 0253,10/16/2020 0253,2020-000942,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/16/2020 0701,10/16/2020 0701,10/16/2020 0701,2020-000943,OPEN
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,10/16/2020 1428,10/16/2020 1428,10/16/2020 1455,2020-000944,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,10/17/2020 0125,10/17/2020 0125,10/17/2020 0125,2020-000945,CLOSED. REFERRED TO COMMUNITY STANDARDS
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/17/2020 0754,10/16/2020 1700,10/17/2020 0754,2020-000946,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,10/17/2020 1440,10/17/2020 1440,10/17/2020 1440,2020-000949,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : WELLS HALL,10/17/2020 1502,10/16/2020 1700,10/17/2020 1502,2020-000947,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : DITMER PARKING LOT,10/17/2020 1601,9/25/2020 0900,10/16/2020 1700,2020-000948,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),10/17/2020 2158,10/17/2020 2158,10/17/2020 2158,2020-000950,CLOSED. REFERRED TO COMMUNITY STANDARDS
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,10/18/2020 0210,10/18/2020 0210,10/18/2020 0210,2020-000951,CLOSED. REFERRED TO COMMUNITY STANDARDS
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,10/18/2020 0229,10/16/2020 0030,10/18/2020 0326,2020-000952,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : RECYCLING CENTER,10/19/2020 1019,10/19/2020 1019,10/19/2020 1049,2020-000953,CLOSED
TELECOMMUNICATIONS HARASSMENT,CITY OF OXFORD : POPLAR ST,10/19/2020 1123,10/17/2020 1700,10/17/2020 1800,2020-000954,CLOSED. REFERRED TO OTHER LE AGENCY
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,10/19/2020 1709,9/25/2020 2200,9/26/2020 2200,2020-000955,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,10/20/2020 0026,10/20/2020 0026,10/20/2020 0026,2020-000956,CLOSED
TRAFFIC CRASH : BICYCLE,CITY OF OXFORD : TALLAWANDA RD,10/20/2020 1002,10/20/2020 1002,10/20/2020 1002,2020-000957,CLOSED
SEX OFFENSE : FONDLING,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,10/20/2020 1544,10/14/2020 0005,10/14/2020 2359,2020-000958,CLOSED. REFERRED TO COMMUNITY STANDARDS
MISUSE OF CREDIT CARDS,OTHER JURISDICTION,10/21/2020 0044,10/21/2020 0044,10/21/2020 0044,2020-000959,CLOSED
THEFT,OTHER JURISDICTION,10/21/2020 0044,10/21/2020 0044,10/21/2020 0044,2020-000959,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,10/21/2020 0928,10/20/2020 1700,10/21/2020 0830,2020-000960,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HIESTAND HALL,10/21/2020 0953,10/14/2020 1230,10/21/2020 0830,2020-000963,CLOSED
SEX OFFENSE : FONDLING,MIAMI UNIVERSITY : OXFORD CAMPUS,10/21/2020 1115,10/14/2020 2345,Unknown,2020-000962,OPEN
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : ROUDEBUSH HALL,10/21/2020 1758,10/21/2020 1337,10/21/2020 1530,2020-000964,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ROUDEBUSH HALL,10/21/2020 1758,10/21/2020 1337,10/21/2020 1530,2020-000964,CLOSED
INFORMATION,CITY OF OXFORD : MAPLE ST,10/21/2020 2149,10/11/2020 0008,10/11/2020 0008,2020-000965,CLOSED
PROPERTY : DAMAGE,CITY OF OXFORD : MAPLE ST,10/21/2020 2149,10/11/2020 0008,10/11/2020 0008,2020-000965,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : ROUDEBUSH HALL,10/21/2020 2320,10/21/2020 2216,10/21/2020 2255,2020-000966,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ROUDEBUSH HALL,10/21/2020 2320,10/21/2020 2216,10/21/2020 2255,2020-000966,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,10/22/2020 0024,10/22/2020 0024,10/22/2020 0041,2020-000967,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,10/22/2020 0148,10/22/2020 0148,10/22/2020 0148,2020-000968,CLOSED. REFERRED TO COMMUNITY STANDARDS
WARRANT SERVICE,OTHER JURISDICTION,10/22/2020 1211,10/22/2020 1211,10/22/2020 1445,2020-000969,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,10/22/2020 2004,10/22/2020 2004,10/22/2020 2004,2020-000970,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/22/2020 2032,10/22/2020 2032,10/22/2020 2046,2020-000971,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,10/22/2020 2232,10/22/2020 2232,10/22/2020 2232,2020-000972,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : HIGH ST (E. 200-899 BLK),10/23/2020 0028,10/23/2020 0028,10/23/2020 0116,2020-000973,CLOSED.  CLEARED BY SUMMONS
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,10/23/2020 0033,10/23/2020 0033,10/23/2020 0033,2020-000974,CLOSED
OTHER CRIMINAL OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,10/23/2020 0732,10/23/2020 0732,10/23/2020 0732,2020-000975,CLOSED. REFERRED TO COMMUNITY STANDARDS
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,10/23/2020 0732,10/23/2020 0732,10/23/2020 0732,2020-000975,CLOSED. REFERRED TO COMMUNITY STANDARDS
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/23/2020 2044,10/23/2020 2046,10/23/2020 2055,2020-000976,CLOSED
SEX OFFENSE : RAPE,MIAMI UNIVERSITY : OXFORD CAMPUS,10/23/2020 2323,10/23/2020 2323,10/23/2020 2323,2020-000978,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/23/2020 2332,10/23/2020 2332,10/23/2020 2332,2020-000977,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,10/24/2020 0032,10/24/2020 0032,10/24/2020 0032,2020-000979,CLOSED. REFERRED TO COMMUNITY STANDARDS
SEX OFFENSE : RAPE (Count 1),MIAMI UNIVERSITY : OXFORD CAMPUS,10/24/2020 1059,11/14/2019 0000,9/27/2020 2359,2020-000995,OPEN
SEX OFFENSE : RAPE (Count 2),MIAMI UNIVERSITY : OXFORD CAMPUS,10/24/2020 1059,11/14/2019 0000,9/27/2020 2359,2020-000995,OPEN
SEX OFFENSE : RAPE (Count 3),MIAMI UNIVERSITY : OXFORD CAMPUS,10/24/2020 1059,11/14/2019 0000,9/27/2020 2359,2020-000995,OPEN
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,10/24/2020 1114,10/23/2020 1800,10/24/2020 1114,2020-000980,CLOSED
WARRANT SERVICE,CITY OF OXFORD : ELM ST,10/24/2020 1517,10/24/2020 1530,10/24/2020 1530,2020-000982,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,10/24/2020 1615,10/24/2020 1615,10/24/2020 1650,2020-000981,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : WRA CABIN,10/24/2020 2101,10/24/2020 2101,10/24/2020 2101,2020-000983,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,10/24/2020 2210,10/24/2020 2210,10/24/2020 2210,2020-000984,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,10/25/2020 0856,10/24/2020 1600,10/25/2020 0800,2020-000986,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,10/25/2020 1614,9/19/2020 1200,10/16/2020 1200,2020-000987,CLOSED. REFERRED TO COMMUNITY STANDARDS
WARRANT SERVICE,CITY OF OXFORD : COLLEGE CORNER PIKE US 27,10/25/2020 2118,10/25/2020 2118,10/25/2020 2118,2020-000988,CLOSED
MENACING,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY HALL,10/25/2020 2140,10/24/2020 1130,10/25/2020 1135,2020-000989,CLOSED
SUSPICIOUS ACTIVITY,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY HALL,10/25/2020 2140,10/24/2020 1130,10/25/2020 1135,2020-000989,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),10/25/2020 2158,10/25/2020 2158,10/25/2020 2158,2020-000990,CLOSED. REFERRED TO COMMUNITY STANDARDS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,10/25/2020 2353,10/25/2020 2353,10/25/2020 2353,2020-000991,CLOSED
SEX OFFENSE : RAPE,OTHER JURISDICTION,10/26/2020 0824,9/28/2019 1800,9/28/2019 2359,2020-000992,CLOSED. REFERRED TO OTHER LE AGENCY
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,10/26/2020 0842,10/24/2020 1024,10/24/2020 1026,2020-000994,CLOSED.  CLEARED BY SUMMONS
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,10/26/2020 0844,10/25/2020 0000,10/25/2020 2359,2020-000993,CLOSED
UNWANTED COMMUNICATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,10/26/2020 0844,10/25/2020 0000,10/25/2020 2359,2020-000993,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/26/2020 1140,10/26/2020 1140,10/26/2020 1215,2020-000996,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,10/27/2020 0109,10/27/2020 0109,10/27/2020 0109,2020-000997,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,10/27/2020 0109,10/27/2020 0109,10/27/2020 0109,2020-000997,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,10/27/2020 0131,10/27/2020 0131,10/27/2020 0131,2020-000998,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,10/27/2020 0158,10/27/2020 0110,10/27/2020 0110,2020-000999,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : LAWS HALL,10/27/2020 1347,10/27/2020 1347,10/27/2020 1430,2020-001000,CLOSED
DOMESTIC VIOLENCE,OTHER JURISDICTION,10/27/2020 1442,9/27/2020 0300,9/27/2020 0300,2020-001001,CLOSED. REFERRED TO OTHER LE AGENCY
SEX OFFENSE : RAPE,OTHER JURISDICTION,10/27/2020 1442,9/27/2020 0300,9/27/2020 0300,2020-001001,CLOSED. REFERRED TO OTHER LE AGENCY
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,10/28/2020 1408,10/28/2020 1408,10/28/2020 1420,2020-001002,CLOSED
ALCOHOL VIOLATION : OPEN CONTAINER LAW,MIAMI UNIVERSITY : OXFORD CAMPUS : UPHAM HALL,10/29/2020 0058,10/29/2020 0058,10/29/2020 0058,2020-001004,CLOSED.  CLEARED BY ARREST
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : UPHAM HALL,10/29/2020 0058,10/29/2020 0058,10/29/2020 0058,2020-001004,CLOSED.  CLEARED BY ARREST
OTHER CRIMINAL OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : UPHAM HALL,10/29/2020 0058,10/29/2020 0058,10/29/2020 0058,2020-001004,CLOSED.  CLEARED BY ARREST
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,10/29/2020 0111,10/29/2020 0100,10/29/2020 0600,2020-001003,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,10/29/2020 0344,10/29/2020 0158,10/29/2020 0400,2020-001005,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/29/2020 0555,10/29/2020 0555,10/29/2020 0555,2020-001006,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,10/29/2020 1258,10/29/2020 1258,10/29/2020 1310,2020-001007,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,10/29/2020 2041,10/29/2020 2041,10/29/2020 2041,2020-001008,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,10/29/2020 2150,10/29/2020 2150,10/29/2020 2150,2020-001009,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,10/30/2020 0412,10/30/2020 0412,10/30/2020 0412,2020-001010,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/30/2020 0417,10/30/2020 0415,10/30/2020 0430,2020-001011,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : CAMPUS AVENUE PARKING GARAGE,10/30/2020 0835,10/29/2020 1500,10/29/2020 1600,2020-001012,UNFOUNDED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,10/30/2020 1312,10/30/2020 1312,10/30/2020 1312,2020-001013,CLOSED
SEX OFFENSE : RAPE,MIAMI UNIVERSITY,10/30/2020 1730,10/14/2020 0015,10/14/2020 0015,2020-001030,CLOSED. REFERRED TO OTHER LE AGENCY
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : UPHAM HALL,10/30/2020 2230,10/30/2020 2230,10/30/2020 2230,2020-001014,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,10/30/2020 2258,10/30/2020 2258,10/30/2020 2258,2020-001015,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,10/30/2020 2321,10/30/2020 2321,10/30/2020 2321,2020-001016,CLOSED. REFERRED TO COMMUNITY STANDARDS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,10/30/2020 2321,10/30/2020 2321,10/30/2020 2321,2020-001016,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,10/30/2020 2321,10/30/2020 2321,10/30/2020 2321,2020-001016,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,10/30/2020 2332,10/30/2020 2332,10/30/2020 2332,2020-001017,CLOSED. REFERRED TO COMMUNITY STANDARDS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,10/30/2020 2332,10/30/2020 2332,10/30/2020 2332,2020-001017,CLOSED. REFERRED TO COMMUNITY STANDARDS
