IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,10/24/2017 2310,10/24/2017 2310,10/24/2017 2310,2017-001501,CLOSED.  UTT/UTC ISSUED.
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/25/2017 0016,10/25/2017 0016,10/25/2017 0040,2017-001503,CLOSED
SEX OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : REID HALL,10/25/2017 0654,10/14/2016 0000,12/17/2016 0000,2017-001505,OPEN
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,10/25/2017 0722,10/25/2017 0722,10/25/2017 0739,2017-001504,CLOSED
PARKING VIOLATION,CITY OF OXFORD : SPRING ST,10/25/2017 1002,10/25/2017 1000,10/25/2017 1010,2017-001506,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : WARFIELD HALL,10/25/2017 1047,10/24/2017 2000,10/25/2017 0945,2017-001507,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,10/25/2017 1925,10/25/2017 1945,10/25/2017 1955,2017-001508,CLOSED.  CLEARED BY ARREST
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,10/25/2017 1958,10/24/2017 2200,10/25/2017 0800,2017-001509,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,10/25/2017 2057,10/25/2017 2057,10/25/2017 2058,2017-001510,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,10/25/2017 2143,10/25/2017 2143,10/25/2017 2143,2017-001512,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,10/25/2017 2243,10/25/2017 2243,10/25/2017 2305,2017-001513,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,10/25/2017 2318,10/25/2017 2318,10/25/2017 2318,2017-001514,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,10/26/2017 1307,10/26/2017 1307,10/26/2017 1307,2017-001515,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,10/26/2017 1523,10/26/2017 1523,10/26/2017 1523,2017-001516,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,10/26/2017 1635,10/26/2017 1635,10/26/2017 1635,2017-001517,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY HALL,10/26/2017 1732,9/25/2017 1140,9/25/2017 1615,2017-001518,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY HALL,10/26/2017 1732,9/25/2017 1140,9/25/2017 1615,2017-001518,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,10/26/2017 2025,10/26/2017 2025,10/26/2017 2051,2017-001519,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,10/27/2017 0328,10/27/2017 0328,10/27/2017 0328,2017-001520,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,10/27/2017 0449,10/27/2017 0449,10/27/2017 0500,2017-001521,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,10/27/2017 1517,10/27/2017 1515,10/27/2017 1600,2017-001523,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,10/27/2017 1538,10/27/2017 1538,10/27/2017 1538,2017-001522,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,10/27/2017 1849,10/27/2017 1849,10/27/2017 1849,2017-001524,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,10/27/2017 2252,10/27/2017 2252,10/27/2017 2252,2017-001525,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,10/27/2017 2253,10/27/2017 2253,10/27/2017 2340,2017-001526,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : HARRIS DINING HALL,10/27/2017 2351,10/27/2017 2351,10/27/2017 2351,2017-001528,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : HIGH ST,10/27/2017 2357,10/27/2017 2357,10/28/2017 0014,2017-001527,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,10/28/2017 0033,10/28/2017 0033,10/28/2017 0050,2017-001529,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,10/28/2017 0047,10/28/2017 0047,10/28/2017 0047,2017-001530,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,10/28/2017 0050,10/28/2017 0050,10/28/2017 0050,2017-001531,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/28/2017 0140,10/28/2017 0140,10/28/2017 0140,2017-001532,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,10/28/2017 0144,10/28/2017 0110,10/28/2017 0245,2017-001534,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,10/28/2017 0202,10/28/2017 0202,10/28/2017 0202,2017-001533,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : ENGINEERING BLDG,10/28/2017 0210,10/28/2017 0210,10/28/2017 0210,2017-001535,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,10/28/2017 0223,10/28/2017 0223,10/28/2017 0223,2017-001538,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,10/28/2017 0230,10/28/2017 0230,10/28/2017 0254,2017-001536,CLOSED
TRAFFIC LAW VIOLATION : OPERATING A VEHICLE UNDER THE INFLUENCE,MIAMI UNIVERSITY : OXFORD CAMPUS : NORTH CAMPUS PARKING GARAGE,10/28/2017 0306,10/28/2017 0306,10/28/2017 0306,2017-001537,CLOSED.  CLEARED BY ARREST
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : NORTH CAMPUS PARKING GARAGE,10/28/2017 0306,10/28/2017 0306,10/28/2017 0306,2017-001537,CLOSED.  CLEARED BY ARREST
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,10/28/2017 1045,10/28/2017 1045,10/28/2017 1105,2017-001539,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,10/28/2017 1157,10/28/2017 1157,10/28/2017 1215,2017-001540,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,10/28/2017 1309,10/27/2017 2300,10/28/2017 0130,2017-001541,CLOSED.  REFERRED TO OESCR
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : BUSINESS : BRICK STREET,10/28/2017 1614,10/28/2017 1614,10/28/2017 1614,2017-001542,CLOSED.  CLEARED BY SUMMONS
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,10/28/2017 1713,10/28/2017 1713,10/28/2017 1713,2017-001543,CLOSED
TRAFFIC LAW VIOLATION : DRIVING UNDER SUSPENSION,CITY OF OXFORD : PATTERSON AVE,10/28/2017 2227,10/28/2017 2227,10/28/2017 2242,2017-001544,CLOSED.  UTT/UTC ISSUED.
TRAFFIC LAW VIOLATION,CITY OF OXFORD : PATTERSON AVE,10/28/2017 2227,10/28/2017 2227,10/28/2017 2242,2017-001544,CLOSED.  UTT/UTC ISSUED.
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,10/28/2017 2256,10/28/2017 2256,10/28/2017 2256,2017-001546,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,10/28/2017 2258,10/28/2017 2258,10/28/2017 2258,2017-001545,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,10/28/2017 2301,10/28/2017 2301,10/28/2017 2301,2017-001548,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : SPRING ST,10/28/2017 2314,10/28/2017 2314,10/28/2017 2327,2017-001547,CLOSED.  UTT/UTC ISSUED.
TRAFFIC LAW VIOLATION,CITY OF OXFORD : CAMPUS AVE,10/28/2017 2345,10/28/2017 2324,10/28/2017 2359,2017-001549,CLOSED.  UTT/UTC ISSUED.
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,10/29/2017 0152,10/29/2017 0152,10/29/2017 0209,2017-001550,CLOSED.  CLEARED BY SUMMONS
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/29/2017 0207,10/29/2017 0207,10/29/2017 0207,2017-001551,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,10/29/2017 0356,10/29/2017 0356,10/29/2017 0415,2017-001552,CLOSED
TRAFFIC LAW VIOLATION : OPERATING A VEHICLE UNDER THE INFLUENCE,CITY OF OXFORD : PATTERSON AVE,10/29/2017 0513,10/29/2017 0513,10/29/2017 0513,2017-001553,CLOSED.  CLEARED BY ARREST
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,10/29/2017 0918,10/28/2017 1700,10/29/2017 0830,2017-001554,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,10/29/2017 1609,10/29/2017 1609,10/29/2017 1609,2017-001555,CLOSED
SEX OFFENSE,MIAMI UNIVERSITY,10/29/2017 1935,10/29/2016 0000,10/30/2016 0000,2017-001556,OPEN
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,10/29/2017 2116,10/29/2017 2116,10/29/2017 2116,2017-001557,CLOSED.  REFERRED TO OESCR
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,10/30/2017 1227,10/30/2017 1130,10/30/2017 1300,2017-001559,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,10/30/2017 1234,10/30/2017 1234,10/30/2017 1234,2017-001560,CLOSED
PASSING BAD CHECKS,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HOTEL AND CONFERENCE CENTER,10/30/2017 1454,10/27/2017 0700,10/27/2017 1800,2017-001561,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,10/30/2017 1701,10/30/2017 1700,10/30/2017 2030,2017-001562,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,10/31/2017 0946,10/30/2017 1700,10/31/2017 0900,2017-001563,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : SPRING ST,10/31/2017 1427,10/31/2017 1427,10/31/2017 1427,2017-001564,CLOSED.  UTT/UTC ISSUED.
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : COLE SERVICE BLDG,10/31/2017 1535,10/30/2017 1930,10/30/2017 1930,2017-001565,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,10/31/2017 2006,10/31/2017 2006,10/31/2017 2006,2017-001566,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,10/31/2017 2216,10/31/2017 0352,10/31/2017 0358,2017-001567,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,10/31/2017 2220,10/31/2017 2220,10/31/2017 2220,2017-001568,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,11/1/2017 0036,11/1/2017 0036,11/1/2017 0036,2017-001569,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,11/1/2017 0258,11/1/2017 0245,11/1/2017 0245,2017-001570,CLOSED
ARSON,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,11/1/2017 1341,10/31/2017 2100,11/1/2017 1330,2017-001571,CLOSED
FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,11/1/2017 1341,10/31/2017 2100,11/1/2017 1330,2017-001571,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,11/1/2017 2033,11/1/2017 2033,11/1/2017 2045,2017-001572,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,11/1/2017 2053,11/1/2017 2053,11/1/2017 2053,2017-001573,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,11/1/2017 2217,11/1/2017 2217,11/1/2017 2217,2017-001574,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,11/1/2017 2217,11/1/2017 2217,11/1/2017 2217,2017-001574,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,11/1/2017 2321,11/1/2017 1925,11/1/2017 2300,2017-001575,CLOSED.  CLEARED BY ARREST
SEX OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS,11/2/2017 0950,10/1/2016 0000,10/31/2016 0000,2017-001580,OPEN
DATING VIOLENCE,MIAMI UNIVERSITY : OXFORD CAMPUS,11/2/2017 0950,10/1/2016 0000,10/31/2016 0000,2017-001580,OPEN
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : CAMPUS AVENUE PARKING GARAGE,11/2/2017 0957,11/2/2017 0957,11/2/2017 1033,2017-001577,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : ALUMNI HALL,11/2/2017 1029,11/2/2017 1032,11/2/2017 1109,2017-001578,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,11/2/2017 1108,11/2/2017 1000,11/2/2017 1130,2017-001579,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,11/2/2017 1509,11/2/2017 1500,11/2/2017 1600,2017-001581,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,11/2/2017 1656,11/2/2017 1656,11/2/2017 1656,2017-001582,CLOSED
INFORMATION,MIAMI UNIVERSITY,11/2/2017 1920,10/1/2017 0800,11/1/2017 1700,2017-001583,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/2/2017 1952,11/2/2017 1952,11/2/2017 2030,2017-001585,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,11/2/2017 1957,11/2/2017 1957,11/2/2017 1957,2017-001584,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,11/2/2017 2014,11/2/2017 2014,11/2/2017 2014,2017-001586,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,11/2/2017 2022,11/2/2017 2022,11/2/2017 2035,2017-001587,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/2/2017 2147,11/2/2017 2147,11/2/2017 2147,2017-001588,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,11/2/2017 2159,11/2/2017 2159,11/2/2017 2159,2017-001589,CLOSED.  REFERRED TO OESCR
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,11/2/2017 2254,11/2/2017 2254,11/2/2017 2300,2017-001590,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,11/2/2017 2354,11/2/2017 2354,11/2/2017 2354,2017-001591,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : HALL AUDITORIUM,11/3/2017 0008,11/3/2017 0008,11/3/2017 0008,2017-001592,CLOSED.  CLEARED BY SUMMONS
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DINING,11/3/2017 0231,11/3/2017 0231,11/3/2017 0231,2017-001593,CLOSED
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : NORTH CAMPUS PARKING GARAGE,11/3/2017 0846,11/3/2017 0846,11/3/2017 0930,2017-001594,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,11/3/2017 0948,11/2/2017 1700,11/3/2017 0930,2017-001595,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,11/3/2017 1344,11/3/2017 1500,11/3/2017 1600,2017-001596,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,11/3/2017 1511,11/3/2017 1511,11/3/2017 1511,2017-001597,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : HIGH ST,11/3/2017 1613,11/3/2017 1613,11/3/2017 1648,2017-001598,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HILLCREST HALL,11/3/2017 1701,11/3/2017 1701,11/3/2017 1701,2017-001599,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,11/3/2017 1838,11/3/2017 1838,11/3/2017 1851,2017-001600,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,11/3/2017 2026,11/3/2017 2026,11/3/2017 2026,2017-001601,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : OAK ST,11/3/2017 2117,11/3/2017 1745,11/3/2017 1745,2017-001602,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/3/2017 2150,11/3/2017 2150,11/3/2017 2150,2017-001603,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/3/2017 2246,11/3/2017 2246,11/3/2017 2246,2017-001604,CLOSED.  REFERRED TO OESCR
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/3/2017 2246,11/3/2017 2246,11/3/2017 2246,2017-001604,CLOSED.  REFERRED TO OESCR
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/3/2017 2246,11/3/2017 2246,11/3/2017 2246,2017-001604,CLOSED.  REFERRED TO OESCR
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,11/4/2017 0053,11/4/2017 0054,11/4/2017 0106,2017-001605,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS,11/4/2017 0118,11/4/2017 0118,11/4/2017 0118,2017-001606,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,11/4/2017 0219,11/4/2017 0219,11/4/2017 0232,2017-001608,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,11/4/2017 0233,11/4/2017 0233,11/4/2017 0243,2017-001609,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,11/4/2017 0240,11/4/2017 0240,11/4/2017 0240,2017-001611,CLOSED.  CLEARED BY SUMMONS
TRAFFIC LAW VIOLATION,CITY OF OXFORD : HIGH ST,11/4/2017 0250,11/4/2017 0250,11/4/2017 0330,2017-001610,CLOSED.  UTT/UTC ISSUED.
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,11/4/2017 0502,11/4/2017 0505,11/4/2017 0519,2017-001612,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,11/4/2017 0852,11/3/2017 1730,11/4/2017 0800,2017-001613,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,11/4/2017 1341,11/4/2017 1341,11/4/2017 1341,2017-001614,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,11/4/2017 1348,11/4/2017 1348,11/4/2017 1430,2017-001615,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : OAK ST,11/4/2017 1554,11/4/2017 1554,11/4/2017 1554,2017-001616,CLOSED.  UTT/UTC ISSUED.
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,11/4/2017 2035,11/4/2017 2035,11/4/2017 2035,2017-001617,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,11/4/2017 2216,11/4/2017 2216,11/4/2017 2243,2017-001618,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/4/2017 2323,11/4/2017 2323,11/4/2017 2323,2017-001619,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,11/5/2017 0001,11/4/2017 2345,11/4/2017 2355,2017-001620,UNFOUNDED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/5/2017 0009,11/5/2017 0009,11/5/2017 0131,2017-001623,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : MIAMI INN,11/5/2017 0018,11/5/2017 0018,11/5/2017 0018,2017-001621,CLOSED.  CLEARED BY SUMMONS
TRAFFIC LAW VIOLATION,CITY OF OXFORD : HIGH ST,11/5/2017 0031,11/5/2017 0031,11/5/2017 0031,2017-001622,CLOSED.  UTT/UTC ISSUED.
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS,11/5/2017 0137,11/5/2017 0137,11/5/2017 0137,2017-001624,CLOSED.  CLEARED BY ARREST
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS,11/5/2017 0137,11/5/2017 0137,11/5/2017 0137,2017-001624,CLOSED.  CLEARED BY ARREST
OBSTRUCTING OFFICIAL BUSINESS,MIAMI UNIVERSITY : OXFORD CAMPUS,11/5/2017 0137,11/5/2017 0137,11/5/2017 0137,2017-001624,CLOSED.  CLEARED BY ARREST
OTHER CRIMINAL OFFENSE,MIAMI UNIVERSITY : OXFORD CAMPUS,11/5/2017 0137,11/5/2017 0137,11/5/2017 0137,2017-001624,CLOSED.  CLEARED BY ARREST
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : SPRING ST,11/5/2017 0213,11/5/2017 0213,11/5/2017 0213,2017-001625,CLOSED.  CLEARED BY ARREST
TRAFFIC LAW VIOLATION : OPERATING A VEHICLE UNDER THE INFLUENCE,CITY OF OXFORD : SPRING ST,11/5/2017 0213,11/5/2017 0213,11/5/2017 0213,2017-001625,CLOSED.  CLEARED BY ARREST
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,11/5/2017 0919,11/4/2017 1700,11/5/2017 0800,2017-001626,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,11/5/2017 1011,11/4/2017 1700,11/5/2017 1000,2017-001627,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,11/5/2017 1036,11/5/2017 1036,11/5/2017 1036,2017-001628,CLOSED
CRIMINAL DAMAGING OR ENDANGERING,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,11/5/2017 1112,11/5/2017 0445,11/5/2017 1112,2017-001629,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,11/5/2017 1136,11/4/2017 1700,11/5/2017 0830,2017-001630,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/5/2017 1908,11/5/2017 1908,11/5/2017 1908,2017-001631,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,11/5/2017 2042,11/5/2017 2042,11/5/2017 2042,2017-001632,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : NELLIE CRAIG WALKER HALL (FKA CAMPUS AVENUE BLDG),11/6/2017 0824,11/3/2017 1700,11/6/2017 0800,2017-001633,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL,11/6/2017 1737,11/6/2017 1700,11/6/2017 2100,2017-001635,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SHIDELER HALL,11/6/2017 1751,11/2/2017 2100,11/3/2017 0745,2017-001634,CLOSED
BURGLARY,MIAMI UNIVERSITY : OXFORD CAMPUS : NON CAMPUS PROPERTY : OFF SITE LOCATION : OVER THE RHINE MU CTR FOR COMMNITY ENGAGEMENT,11/6/2017 2302,10/23/2017 1930,10/24/2017 0900,2017-001637,CLOSED. REFERRED TO OTHER LE AGENCY
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/7/2017 0010,11/7/2017 0010,11/7/2017 0010,2017-001636,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,11/7/2017 1000,11/7/2017 1030,11/7/2017 1400,2017-001638,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : UPHAM HALL,11/7/2017 1143,11/7/2017 1000,11/7/2017 1130,2017-001642,CLOSED
