IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/31/2021 0210,10/31/2021 0210,10/31/2021 0210,2021-001278,CLOSED.  CLEARED BY SUMMONS
INDUCING PANIC,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/31/2021 0210,10/31/2021 0210,10/31/2021 0210,2021-001278,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MACCRACKEN HALL,10/31/2021 0314,10/31/2021 0314,10/31/2021 0314,2021-001280,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : MACCRACKEN HALL,10/31/2021 0314,10/31/2021 0314,10/31/2021 0314,2021-001280,CLOSED. REFERRED TO COMMUNITY STANDARDS
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HALL,10/31/2021 0919,10/31/2021 0919,10/31/2021 0919,2021-001281,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,10/31/2021 1458,10/31/2021 1458,10/31/2021 1459,2021-001282,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,10/31/2021 1458,10/31/2021 1458,10/31/2021 1459,2021-001282,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,10/31/2021 2014,10/31/2021 2014,10/31/2021 2014,2021-001284,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,10/31/2021 2204,10/31/2021 2204,10/31/2021 2204,2021-001286,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,10/31/2021 2204,10/31/2021 2204,10/31/2021 2204,2021-001286,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,10/31/2021 2204,10/31/2021 2204,10/31/2021 2204,2021-001285,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,11/1/2021 1246,10/12/2021 0059,10/12/2021 0110,2021-001287,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,11/1/2021 1340,11/1/2021 1340,11/1/2021 1340,2021-001288,CLOSED
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,11/1/2021 1340,11/1/2021 1340,11/1/2021 1340,2021-001288,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : NORTH CAMPUS PARKING GARAGE,11/1/2021 2009,11/1/2021 2009,11/1/2021 2009,2021-001290,CLOSED
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,11/2/2021 0034,11/2/2021 0034,11/2/2021 0053,2021-001291,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,11/2/2021 0034,11/2/2021 0034,11/2/2021 0053,2021-001291,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,11/2/2021 0034,11/2/2021 0034,11/2/2021 0053,2021-001291,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,11/2/2021 1156,11/2/2021 1155,11/2/2021 1156,2021-001292,CLOSED
SEX OFFENSE : SEXUAL IMPOSITION,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,11/2/2021 1702,10/1/2020 0000,10/31/2020 2359,2021-001293,OPEN
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,11/2/2021 1811,11/2/2021 1700,11/2/2021 1730,2021-001296,OPEN
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,11/3/2021 0015,11/3/2021 0015,11/3/2021 0015,2021-001297,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,11/3/2021 0925,11/2/2021 2100,11/2/2021 2109,2021-001299,CLOSED
SEX OFFENSE,OTHER JURISDICTION,11/3/2021 1009,10/26/2021 1530,10/26/2021 1745,2021-001301,CLOSED. REFERRED TO OTHER LE AGENCY
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY MUSEUM,11/3/2021 1259,11/3/2021 1259,11/3/2021 1259,2021-001300,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,11/3/2021 1449,11/3/2021 1448,11/3/2021 1449,2021-001302,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SLANTWALK,11/3/2021 1504,11/3/2021 0300,11/3/2021 0700,2021-001303,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : BISHOP HALL,11/3/2021 1620,11/3/2021 1620,11/3/2021 1621,2021-001304,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : SLANTWALK,11/3/2021 1735,11/3/2021 1700,11/3/2021 1700,2021-001305,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,11/3/2021 1811,11/3/2021 1811,11/3/2021 1811,2021-001306,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,11/4/2021 0027,11/4/2021 0027,11/4/2021 0027,2021-001307,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,11/4/2021 0027,11/4/2021 0027,11/4/2021 0027,2021-001307,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,11/4/2021 0027,11/4/2021 0027,11/4/2021 0027,2021-001307,CLOSED.  CLEARED BY SUMMONS
NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,11/4/2021 0027,11/4/2021 0027,11/4/2021 0027,2021-001307,CLOSED.  CLEARED BY SUMMONS
INFORMATION,OXFORD TOWNSHIP : OXFORD MILFORD RD,11/4/2021 0913,11/4/2021 0913,11/4/2021 0913,2021-001308,CLOSED
WARRANT SERVICE,CITY OF OXFORD : BUSINESS : AREA ONE COURT,11/4/2021 1014,11/4/2021 1014,11/4/2021 1014,2021-001311,CLOSED.  CLEARED BY ARREST
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,11/4/2021 1020,11/3/2021 0800,11/4/2021 0800,2021-001309,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SHRIVER CENTER,11/4/2021 1226,11/3/2021 2208,11/4/2021 0945,2021-001310,CLOSED
TELECOMMUNICATIONS FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/4/2021 1904,11/4/2021 1904,11/4/2021 1904,2021-001312,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS,11/5/2021 0109,11/5/2021 0109,11/5/2021 0109,2021-001313,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION,CITY OF OXFORD : BUSINESS : BRICK STREET,11/5/2021 0220,11/5/2021 0220,11/5/2021 0220,2021-001314,CLOSED
ASSAULT,CITY OF OXFORD : BUSINESS : BRICK STREET,11/5/2021 0220,11/5/2021 0220,11/5/2021 0220,2021-001314,CLOSED
MEDICAL : ASSIST,CITY OF OXFORD : BUSINESS : BRICK STREET,11/5/2021 0220,11/5/2021 0220,11/5/2021 0220,2021-001314,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,CITY OF OXFORD : BUSINESS : BRICK STREET,11/5/2021 0220,11/5/2021 0220,11/5/2021 0220,2021-001314,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,11/5/2021 0638,11/5/2021 0638,11/5/2021 0638,2021-001315,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : PSYCHOLOGY BLDG,11/5/2021 0937,11/5/2021 0937,11/5/2021 0937,2021-001316,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,11/5/2021 1646,11/5/2021 0900,11/5/2021 1700,2021-001318,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,11/5/2021 1811,11/5/2021 1811,11/5/2021 1811,2021-001319,CLOSED
ASSAULT : AGGRAVATED,CITY OF OXFORD : CAMPUS AVE,11/5/2021 1820,10/30/2021 0000,10/30/2021 2359,2021-001317,CLOSED. REFERRED TO OTHER LE AGENCY
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,11/5/2021 2118,11/5/2021 2118,11/5/2021 2118,2021-001320,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/5/2021 2314,11/5/2021 2314,11/5/2021 2345,2021-001321,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/5/2021 2314,11/5/2021 2314,11/5/2021 2345,2021-001321,CLOSED. REFERRED TO COMMUNITY STANDARDS
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/5/2021 2314,11/5/2021 2314,11/5/2021 2345,2021-001321,CLOSED. REFERRED TO COMMUNITY STANDARDS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,11/6/2021 0015,11/6/2021 0015,11/6/2021 0030,2021-001322,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : RICHARD HALL,11/6/2021 0015,11/6/2021 0015,11/6/2021 0030,2021-001322,CLOSED. REFERRED TO COMMUNITY STANDARDS
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,11/6/2021 0113,11/6/2021 0113,11/6/2021 0139,2021-001323,UNFOUNDED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : HAYDEN PARK : MCKIE FIELD,11/6/2021 0259,11/6/2021 0259,11/6/2021 0259,2021-001325,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAYDEN PARK : MCKIE FIELD,11/6/2021 0259,11/6/2021 0259,11/6/2021 0259,2021-001325,CLOSED.  CLEARED BY SUMMONS
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,11/6/2021 0302,11/6/2021 0302,11/6/2021 0302,2021-001324,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HILLCREST HALL,11/6/2021 0343,11/6/2021 0343,11/6/2021 0343,2021-001326,UNFOUNDED
CANINE DEPLOYMENT,OTHER JURISDICTION,11/6/2021 1128,11/6/2021 1130,11/6/2021 1445,2021-001327,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : FORMAL GARDENS,11/6/2021 1326,11/6/2021 1326,11/6/2021 1327,2021-001328,CLOSED
MAKING TERRORISTIC THREATS,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,11/6/2021 1357,11/6/2021 1357,11/6/2021 1710,2021-001329,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,11/6/2021 1357,11/6/2021 1357,11/6/2021 1710,2021-001329,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DINING,11/6/2021 2003,11/4/2021 0609,11/4/2021 0609,2021-001332,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW HALL,11/6/2021 2248,11/6/2021 2248,11/6/2021 2248,2021-001333,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW HALL,11/6/2021 2248,11/6/2021 2248,11/6/2021 2248,2021-001333,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,11/6/2021 2332,11/6/2021 2332,11/7/2021 0155,2021-001334,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : PINES LODGE,11/7/2021 0020,11/7/2021 0020,11/7/2021 0020,2021-001336,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : PINES LODGE,11/7/2021 0020,11/7/2021 0020,11/7/2021 0020,2021-001336,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : PINES LODGE,11/7/2021 0020,11/7/2021 0020,11/7/2021 0020,2021-001336,CLOSED
MEDICAL : ASSIST,CITY OF OXFORD : UNIVERSITY AVE,11/7/2021 0020,11/7/2021 0020,11/7/2021 0040,2021-001335,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION : VERBAL WARNING,CITY OF OXFORD : UNIVERSITY AVE,11/7/2021 0020,11/7/2021 0020,11/7/2021 0040,2021-001335,CLOSED. REFERRED TO COMMUNITY STANDARDS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,11/7/2021 0035,11/7/2021 0035,11/7/2021 0100,2021-001337,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,11/7/2021 0035,11/7/2021 0035,11/7/2021 0100,2021-001337,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : CAMPUS AVE (S. 0-899 BLK),11/7/2021 0107,11/7/2021 0107,11/7/2021 0107,2021-001338,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : CAMPUS AVE (S. 0-899 BLK),11/7/2021 0107,11/7/2021 0107,11/7/2021 0107,2021-001338,CLOSED.  CLEARED BY SUMMONS
CANINE DEPLOYMENT,OTHER JURISDICTION,11/7/2021 1105,11/7/2021 1130,11/7/2021 1630,2021-001339,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESSER HALL,11/8/2021 0955,11/8/2021 0955,11/8/2021 1020,2021-001340,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESSER HALL,11/8/2021 0955,11/8/2021 0955,11/8/2021 1020,2021-001340,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,11/8/2021 1048,11/6/2021 0100,11/8/2021 0730,2021-001341,CLOSED
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : PATTERSON AVE (N. 0-520 BLK),11/8/2021 1829,11/8/2021 1750,11/8/2021 1750,2021-001342,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : OXFORD TRENTON  RD SR73,11/8/2021 1941,11/8/2021 1941,11/8/2021 1941,2021-001343,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,11/8/2021 1946,11/8/2021 1946,11/8/2021 1946,2021-001344,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/9/2021 0021,11/9/2021 0021,11/9/2021 0021,2021-001345,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : CAMPUS AVENUE PARKING GARAGE,11/9/2021 0457,11/9/2021 0457,11/9/2021 0457,2021-001346,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,11/9/2021 0814,11/9/2021 0110,11/9/2021 0110,2021-001347,CLOSED. REFERRED TO COMMUNITY STANDARDS
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS,11/9/2021 1012,9/1/2021 0000,11/4/2021 2359,2021-001348,OPEN
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS,11/9/2021 1012,9/1/2021 0000,11/4/2021 2359,2021-001348,OPEN
SEX OFFENSE : FONDLING,MIAMI UNIVERSITY : OXFORD CAMPUS,11/9/2021 1012,9/1/2021 0000,11/4/2021 2359,2021-001348,OPEN
SEX OFFENSE : RAPE,MIAMI UNIVERSITY : OXFORD CAMPUS,11/9/2021 1027,10/29/2021 0130,10/29/2021 0130,2021-001349,OPEN
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,11/9/2021 1501,11/9/2021 1501,11/9/2021 2245,2021-001350,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,11/9/2021 2240,11/9/2021 2240,11/9/2021 2240,2021-001351,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : DITMER PARKING LOT,11/10/2021 0740,11/9/2021 1120,11/9/2021 1120,2021-001352,CLOSED
TRAFFIC CRASH : BICYCLE,CITY OF OXFORD : MAPLE ST,11/10/2021 0756,11/10/2021 0756,11/10/2021 0756,2021-001354,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS,11/10/2021 0926,11/8/2021 2100,11/9/2021 2230,2021-001353,CLOSED
FORGERY,MIAMI UNIVERSITY : OXFORD CAMPUS,11/10/2021 1012,11/10/2021 1012,11/10/2021 1012,2021-001355,CLOSED
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HOTEL AND CONFERENCE CENTER,11/10/2021 1056,11/10/2021 1050,11/10/2021 1050,2021-001356,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,11/10/2021 1248,11/9/2021 1600,11/10/2021 1247,2021-001357,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,11/10/2021 1248,11/9/2021 1600,11/10/2021 1247,2021-001357,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,11/10/2021 2043,11/10/2021 2043,11/10/2021 2043,2021-001358,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,11/10/2021 2137,11/10/2021 2137,11/10/2021 2137,2021-001359,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/11/2021 0104,11/11/2021 0104,11/11/2021 0104,2021-001360,CLOSED
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,11/11/2021 0913,11/6/2021 2345,11/6/2021 2345,2021-001361,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ECOLOGY RESEARCH CENTER,11/11/2021 1832,11/11/2021 1832,11/11/2021 1832,2021-001362,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,11/11/2021 1843,11/11/2021 1843,11/11/2021 1843,2021-001363,CLOSED
SEX OFFENSE : FONDLING,MIAMI UNIVERSITY : OXFORD CAMPUS : PHILLIPS HALL,11/11/2021 2029,11/11/2021 2000,11/11/2021 2030,2021-001364,OPEN
SEX OFFENSE : FONDLING,MIAMI UNIVERSITY : OXFORD CAMPUS : RECREATIONAL SPORTS CENTER,11/11/2021 2052,3/1/2021 0000,5/15/2021 2359,2021-001367,OPEN
UNWANTED COMMUNICATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,11/11/2021 2052,8/1/2021 0000,11/11/2021 2030,2021-001366,OPEN
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,11/11/2021 2233,11/11/2021 2233,11/11/2021 2246,2021-001365,CLOSED
CANINE DEPLOYMENT,OTHER JURISDICTION,11/12/2021 1151,11/12/2021 1200,11/12/2021 2200,2021-001372,CLOSED
SEX OFFENSE : RAPE,OTHER JURISDICTION,11/12/2021 1456,11/6/2021 2300,11/7/2021 0100,2021-001368,CLOSED. REFERRED TO OTHER LE AGENCY
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,11/12/2021 1612,11/12/2021 1612,11/12/2021 1613,2021-001369,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS,11/12/2021 1933,11/11/2021 0030,11/12/2021 1933,2021-001370,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,11/12/2021 2051,11/12/2021 2051,11/12/2021 2110,2021-001371,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,11/12/2021 2245,11/12/2021 2245,11/12/2021 2245,2021-001373,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,11/12/2021 2245,11/12/2021 2245,11/12/2021 2245,2021-001373,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,11/13/2021 0215,11/13/2021 0215,11/13/2021 0215,2021-001374,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,11/13/2021 0215,11/13/2021 0215,11/13/2021 0215,2021-001374,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,11/13/2021 0215,11/13/2021 0215,11/13/2021 0215,2021-001374,CLOSED.  CLEARED BY SUMMONS
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,11/13/2021 0245,11/13/2021 0100,11/13/2021 0300,2021-001375,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,11/13/2021 0328,11/13/2021 0328,11/13/2021 0328,2021-001376,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,11/13/2021 0328,11/13/2021 0328,11/13/2021 0328,2021-001376,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,11/13/2021 0330,11/13/2021 0330,11/13/2021 0330,2021-001377,CLOSED.  CLEARED BY ARREST
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,11/13/2021 0330,11/13/2021 0330,11/13/2021 0330,2021-001377,CLOSED.  CLEARED BY ARREST
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,11/13/2021 0639,11/13/2021 0639,11/13/2021 0639,2021-001378,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HALL,11/13/2021 1423,11/13/2021 0000,11/13/2021 1423,2021-001379,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : CHESTNUT FIELDS,11/13/2021 1445,10/31/2021 1600,11/6/2021 1300,2021-001380,CLOSED
TELECOMMUNICATIONS FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,11/13/2021 1654,11/9/2021 0900,11/13/2021 1654,2021-001381,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,11/13/2021 2008,11/13/2021 2008,11/13/2021 2008,2021-001382,CLOSED.  CLEARED BY SUMMONS
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,11/13/2021 2008,11/13/2021 2008,11/13/2021 2008,2021-001382,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HALL,11/13/2021 2014,11/13/2021 2014,11/13/2021 2014,2021-001383,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HALL,11/13/2021 2014,11/13/2021 2014,11/13/2021 2014,2021-001383,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HALL,11/13/2021 2014,11/13/2021 2014,11/13/2021 2014,2021-001383,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS,11/13/2021 2136,11/13/2021 2136,11/13/2021 2136,2021-001384,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/13/2021 2205,11/13/2021 2000,11/13/2021 2205,2021-001385,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/13/2021 2210,11/13/2021 2210,11/13/2021 2210,2021-001386,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,11/13/2021 2210,11/13/2021 2210,11/13/2021 2210,2021-001386,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,11/13/2021 2227,11/13/2021 0000,11/13/2021 2227,2021-001387,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : BISHOP HALL,11/13/2021 2244,11/13/2021 2244,11/13/2021 2244,2021-001388,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : BISHOP HALL,11/13/2021 2244,11/13/2021 2244,11/13/2021 2244,2021-001388,CLOSED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,11/13/2021 2255,11/13/2021 2255,11/13/2021 2255,2021-001389,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,11/13/2021 2255,11/13/2021 2255,11/13/2021 2255,2021-001389,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,11/13/2021 2255,11/13/2021 2255,11/13/2021 2255,2021-001389,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,11/14/2021 0137,11/14/2021 0137,11/14/2021 0137,2021-001390,CLOSED
