IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,10/17/2015 1853,10/17/2015 1853,10/17/2015 1853,2015-001332,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,10/17/2015 1853,10/17/2015 1853,10/17/2015 1853,2015-001332,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,10/17/2015 2008,10/17/2015 2008,10/17/2015 2008,2015-001333,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : KING LIBRARY,10/17/2015 2020,10/17/2015 2020,10/17/2015 2020,2015-001334,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,10/18/2015 0223,10/18/2015 0223,10/18/2015 0223,2015-001335,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : LEWIS PLACE,10/18/2015 0616,10/18/2015 0616,10/18/2015 0616,2015-001336,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,10/18/2015 0840,10/17/2015 1430,10/18/2015 0830,2015-001337,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : CHILD DEVELOPMENT CTR,10/18/2015 1009,10/18/2015 1009,10/18/2015 1009,2015-001338,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,10/18/2015 1302,10/18/2015 0800,10/18/2015 1302,2015-001339,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : SLANTWALK,10/18/2015 1523,10/15/2015 2200,10/15/2015 2205,2015-001340,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : ART MUSEUM,10/19/2015 0713,10/19/2015 0713,10/19/2015 0713,2015-001341,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,10/19/2015 1105,10/16/2015 1643,10/16/2015 1643,2015-001342,UNFOUNDED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,10/19/2015 1244,10/16/2015 1700,10/19/2015 1100,2015-001344,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,10/19/2015 2031,10/19/2015 2031,10/19/2015 2031,2015-001345,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,10/19/2015 2106,10/19/2015 2106,10/19/2015 2106,2015-001346,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,10/19/2015 2114,10/19/2015 2114,10/19/2015 2114,2015-001347,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,10/20/2015 0054,10/20/2015 0054,10/20/2015 0054,2015-001348,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,10/20/2015 0229,10/20/2015 0229,10/20/2015 0229,2015-001349,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,10/20/2015 0229,10/20/2015 0229,10/20/2015 0229,2015-001349,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
CANINE DEPLOYMENT,OTHER JURISDICTION,10/20/2015 1033,10/20/2015 1033,10/20/2015 1230,2015-001350,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,10/20/2015 1614,10/20/2015 1614,10/20/2015 1614,2015-001351,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HOYT HALL,10/20/2015 1745,10/20/2015 1745,10/20/2015 1745,2015-001352,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,10/20/2015 2251,10/18/2015 2230,10/20/2015 1030,2015-001353,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,10/21/2015 0044,10/21/2015 0044,10/21/2015 0044,2015-001354,CLOSED.  CLEARED BY ARREST
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/21/2015 0745,10/20/2015 1830,10/21/2015 0745,2015-001355,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HALL AUDITORIUM,10/21/2015 1328,10/17/2015 2000,10/17/2015 2300,2015-001356,CLOSED
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,10/21/2015 1525,10/21/2015 1525,10/21/2015 1525,2015-001357,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MARY LYON HALL,10/21/2015 1610,10/21/2015 1610,10/21/2015 1610,2015-001358,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,10/21/2015 1848,10/21/2015 1848,10/21/2015 1848,2015-001359,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : COLLEGE CORNER PIKE US 27,10/21/2015 1906,10/21/2015 1906,10/21/2015 1906,2015-001360,CLOSED.  UTT/UTC ISSUED.
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,10/21/2015 2157,10/21/2015 2215,10/21/2015 2215,2015-001361,UNFOUNDED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,10/22/2015 1435,10/22/2015 1435,10/22/2015 1435,2015-001362,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,10/22/2015 1928,10/22/2015 1928,10/22/2015 1928,2015-001363,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/23/2015 0010,10/23/2015 0010,10/23/2015 0010,2015-001364,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/23/2015 0010,10/23/2015 0010,10/23/2015 0010,2015-001364,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,10/23/2015 0038,10/23/2015 0038,10/23/2015 0038,2015-001365,CLOSED.  CLEARED BY ARREST
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,10/23/2015 0038,10/23/2015 0038,10/23/2015 0038,2015-001365,CLOSED.  CLEARED BY ARREST
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,10/23/2015 0136,Unknown,Unknown,2015-001366,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : HIGH ST,10/23/2015 0206,10/23/2015 0206,10/23/2015 0206,2015-001367,CLOSED.  CLEARED BY SUMMONS
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,10/23/2015 1053,10/22/2015 0900,10/22/2015 1700,2015-001368,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,10/23/2015 1135,10/15/2015 0900,10/15/2015 1700,2015-001369,CLOSED
CANINE DEPLOYMENT,OTHER JURISDICTION,10/23/2015 1145,10/23/2015 1145,10/23/2015 1425,2015-001371,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : PHILLIPS HALL,10/23/2015 1212,10/23/2015 1212,10/23/2015 1212,2015-001370,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,10/23/2015 1717,10/23/2015 1717,10/23/2015 1717,2015-001372,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ECOLOGY RESEARCH CENTER,10/23/2015 2113,10/23/2015 2113,10/23/2015 2113,2015-001373,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/23/2015 2203,10/23/2015 2203,10/23/2015 2203,2015-001374,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,10/23/2015 2341,10/23/2015 2341,10/23/2015 2341,2015-001375,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : GARDEN COMMONS DINING HALL,10/24/2015 0018,10/24/2015 0018,10/24/2015 0018,2015-001376,CLOSED.  REFERRED TO OESCR
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,10/24/2015 0126,10/24/2015 0126,10/24/2015 0126,2015-001377,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,10/24/2015 0154,10/24/2015 0154,10/24/2015 0154,2015-001378,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,10/24/2015 0229,10/24/2015 0229,10/24/2015 0229,2015-001379,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,10/24/2015 0229,10/24/2015 0229,10/24/2015 0229,2015-001379,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,10/24/2015 0244,10/24/2015 0244,10/24/2015 0244,2015-001380,CLOSED.  CLEARED BY SUMMONS
CANINE DEPLOYMENT,OTHER JURISDICTION,10/24/2015 1314,10/24/2015 1330,10/24/2015 1630,2015-001382,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : WILSON HALL,10/24/2015 1418,10/24/2015 1418,10/24/2015 1418,2015-001381,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,10/24/2015 2225,10/25/2015 2225,10/25/2015 2225,2015-001383,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,10/24/2015 2236,10/24/2015 2236,10/24/2015 2236,2015-001384,CLOSED.  CLEARED BY SUMMONS
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,10/24/2015 2236,10/24/2015 2236,10/24/2015 2236,2015-001384,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,10/24/2015 2236,10/24/2015 2236,10/24/2015 2236,2015-001384,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/24/2015 2339,10/24/2015 2339,10/24/2015 2339,2015-001385,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/24/2015 2339,10/24/2015 2339,10/24/2015 2339,2015-001385,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,10/25/2015 0042,10/25/2015 0042,10/25/2015 0042,2015-001386,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,10/25/2015 0141,10/25/2015 0141,10/25/2015 0141,2015-001387,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,10/25/2015 0141,10/25/2015 0141,10/25/2015 0141,2015-001387,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESSER HALL,10/25/2015 0432,10/25/2015 0432,10/25/2015 0432,2015-001388,CLOSED.  CLEARED BY SUMMONS
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/25/2015 1205,10/24/2015 0000,10/25/2015 1200,2015-001389,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,10/25/2015 1331,10/25/2015 0200,10/25/2015 1331,2015-001390,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : ELLIOTT HALL,10/25/2015 1413,10/25/2015 0000,10/25/2015 1200,2015-001391,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,10/25/2015 1659,10/25/2015 1659,10/25/2015 1659,2015-001392,CLOSED
BREAKING AND ENTERING,MIAMI UNIVERSITY : OXFORD CAMPUS : ECOLOGY RESEARCH CENTER,10/25/2015 1700,10/23/2015 2100,10/25/2015 1700,2015-001393,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,10/26/2015 0528,10/26/2015 0528,10/26/2015 0528,2015-001394,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,10/26/2015 0812,10/25/2015 2300,10/26/2015 0600,2015-001395,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HOTEL AND CONFERENCE CENTER,10/26/2015 1107,10/23/2015 1500,10/26/2015 0730,2015-001396,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,10/26/2015 1919,10/26/2015 1919,10/26/2015 1919,2015-001397,CLOSED.  REFERRED TO OESCR
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,10/26/2015 2027,10/26/2015 2027,10/26/2015 2027,2015-001398,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : HIGH ST,10/26/2015 2112,10/26/2015 2112,10/26/2015 2112,2015-001399,CLOSED.  UTT/UTC ISSUED.
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,10/26/2015 2253,10/26/2015 2253,10/26/2015 2253,2015-001400,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : BOYD HALL,10/27/2015 1033,10/27/2015 1033,10/27/2015 1033,2015-001401,CLOSED
INFORMATION,CITY OF OXFORD : CHESTNUT ST,10/27/2015 1239,10/26/2015 1200,10/26/2015 1200,2015-001402,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,10/27/2015 1444,10/26/2015 1730,10/27/2015 1400,2015-001403,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,10/27/2015 1748,10/27/2015 1748,10/27/2015 1748,2015-001405,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/27/2015 1905,10/27/2015 2000,10/27/2015 2000,2015-001404,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,10/27/2015 2025,10/27/2015 2025,10/27/2015 2025,2015-001406,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,10/27/2015 2123,10/27/2015 2123,10/27/2015 2123,2015-001407,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : CHESTNUT ST,10/27/2015 2146,10/27/2015 2146,10/27/2015 2146,2015-001408,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,10/27/2015 2233,10/27/2015 2233,10/27/2015 2233,2015-001409,CLOSED
INFORMATION,MIAMI UNIVERSITY,10/28/2015 0800,11/17/2015 2326,11/17/2015 2326,2015-001521,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HOTEL AND CONFERENCE CENTER,10/28/2015 1311,10/28/2015 1311,10/28/2015 1311,2015-001411,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : PEARSON HALL,10/28/2015 1413,10/18/2015 1700,10/28/2015 1700,2015-001410,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : STONEBRIDGE HALL,10/28/2015 1547,10/26/2015 1600,10/26/2015 2000,2015-001412,CLOSED
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : BACHELOR HALL,10/28/2015 1632,10/28/2015 0953,10/28/2015 0953,2015-001413,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,10/28/2015 2004,10/28/2015 2004,10/28/2015 2004,2015-001414,CLOSED
TRAFFIC LAW VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DRIVE,10/28/2015 2211,10/28/2015 2211,10/28/2015 2211,2015-001416,CLOSED.  UTT/UTC ISSUED.
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,10/28/2015 2212,10/28/2015 2212,10/29/2015 2212,2015-001415,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ITTEL HOUSE,10/29/2015 0604,10/29/2015 0604,10/29/2015 0604,2015-001417,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,10/29/2015 1045,10/29/2015 1045,10/29/2015 1045,2015-001418,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : COLE SERVICE BLDG,10/29/2015 1323,10/29/2015 1323,10/29/2015 1330,2015-001419,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,10/29/2015 1406,10/29/2015 1406,10/29/2015 1406,2015-001420,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,10/29/2015 1451,10/29/2015 1451,10/29/2015 1451,2015-001423,CLOSED
CANINE DEPLOYMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : YAGER STADIUM,10/29/2015 1520,10/29/2015 1530,10/29/2015 2300,2015-001421,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,10/29/2015 1522,10/29/2015 1522,10/29/2015 1522,2015-001422,CLOSED
DRUG VIOLATION : POSSESSION OF DRUGS,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,10/29/2015 1909,10/29/2015 1909,10/29/2015 1909,2015-001424,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,10/29/2015 1909,10/29/2015 1909,10/29/2015 1909,2015-001424,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,10/29/2015 2201,10/29/2015 2201,10/29/2015 2201,2015-001426,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION,CITY OF OXFORD : BUSINESS : MIAMI INN,10/29/2015 2206,10/29/2015 2206,10/29/2015 2206,2015-001425,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : SLANTWALK,10/30/2015 0123,10/30/2015 0123,10/30/2015 0123,2015-001427,CLOSED.  CLEARED BY SUMMONS
TRAFFIC LAW VIOLATION,CITY OF OXFORD : SPRING ST,10/30/2015 0240,10/30/2015 0240,10/30/2015 0240,2015-001428,CLOSED.  UTT/UTC ISSUED.
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : HUGHES LABORATORIES,10/30/2015 0416,10/30/2015 0416,10/30/2015 0416,2015-001429,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,10/30/2015 0950,10/29/2015 1700,10/30/2015 0945,2015-001431,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,10/30/2015 0950,10/29/2015 1700,10/30/2015 0945,2015-001431,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : CAMPUS AVE,10/30/2015 0951,10/30/2015 0951,10/30/2015 0951,2015-001430,CLOSED
MENACING,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,10/30/2015 1118,10/30/2015 1118,10/30/2015 1118,2015-001432,CLOSED
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : NORTH CAMPUS PARKING GARAGE,10/30/2015 1431,10/30/2015 1431,10/30/2015 1431,2015-001433,CLOSED.  UTT/UTC ISSUED.
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MINNICH HALL,10/30/2015 1535,10/30/2015 1535,10/30/2015 1535,2015-001434,CLOSED
TRAFFIC CRASH,CITY OF OXFORD : PATTERSON AVE,10/30/2015 1556,10/23/2015 1556,10/30/2015 1556,2015-001435,CLOSED.  UTT/UTC ISSUED.
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/30/2015 1915,10/30/2015 1915,10/30/2015 1915,2015-001438,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION : DRUG PARAPHERNALIA OFFENSES,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/30/2015 1915,10/30/2015 1915,10/30/2015 1915,2015-001438,CLOSED.  CLEARED BY SUMMONS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,10/30/2015 1950,10/30/2015 1950,10/30/2015 1950,2015-001436,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : OGDEN HALL,10/30/2015 2003,10/30/2015 2003,10/30/2015 2003,2015-001437,UNFOUNDED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MARY LYON HALL,10/31/2015 0029,10/31/2015 0029,10/31/2015 0029,2015-001440,CLOSED
ALCOHOL VIOLATION : GOOD SAMARITAN,MIAMI UNIVERSITY : OXFORD CAMPUS : MARY LYON HALL,10/31/2015 0029,10/31/2015 0029,10/31/2015 0029,2015-001440,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,10/31/2015 0033,10/31/2015 0033,10/31/2015 0033,2015-001439,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/31/2015 0053,10/31/2015 0053,10/31/2015 0053,2015-001441,CLOSED.  CLEARED BY SUMMONS
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,10/31/2015 0107,10/31/2015 0107,10/31/2015 0120,2015-001442,CLOSED.  CLEARED BY SUMMONS
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : ETHRIDGE HALL,10/31/2015 0228,10/31/2015 0228,10/31/2015 0228,2015-001443,UNFOUNDED
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/31/2015 0429,10/31/2015 0429,10/31/2015 0429,2015-001444,CLOSED
PSYCHOLOGICAL EMERGENCY,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,10/31/2015 0429,10/31/2015 0429,10/31/2015 0429,2015-001444,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : HOYT HALL,10/31/2015 0759,10/31/2015 0759,10/31/2015 0759,2015-001445,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,10/31/2015 0904,10/30/2015 0001,10/31/2015 0904,2015-001446,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : SOUTH REFRIGERATION PLANT,10/31/2015 0950,10/30/2015 0700,10/24/2015 0950,2015-001447,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,10/31/2015 1304,10/31/2015 1304,10/31/2015 1304,2015-001448,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,10/31/2015 1844,10/31/2015 1844,10/31/2015 1844,2015-001449,CLOSED.  REFERRED TO OESCR
SEX OFFENSE,CITY OF OXFORD : POPLAR ST,10/31/2015 2021,10/31/2015 0000,10/31/2015 0200,2015-001465,UNFOUNDED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,10/31/2015 2025,10/31/2015 2025,10/31/2015 2025,2015-001450,CLOSED
INFORMATION,CITY OF OXFORD : MAPLE ST,10/31/2015 2157,10/31/2015 2157,10/31/2015 2157,2015-001451,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : SWING HALL,10/31/2015 2339,10/31/2015 2339,10/31/2015 2339,2015-001452,CLOSED
ALCOHOL VIOLATION : OFFENSES INVOLVING UNDERAGE PERSONS,CITY OF OXFORD : BISHOP ST,11/1/2015 0014,11/1/2015 0014,11/1/2015 0014,2015-001453,CLOSED.  CLEARED BY SUMMONS
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,11/1/2015 0026,11/1/2015 0026,11/1/2015 0026,2015-001454,CLOSED
TRAFFIC LAW VIOLATION,CITY OF OXFORD : MAPLE ST,11/1/2015 0102,11/1/2015 0102,11/1/2015 0102,2015-001458,CLOSED.  UTT/UTC ISSUED.
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,11/1/2015 0109,11/1/2015 0109,11/1/2015 0109,2015-001456,CLOSED.  REFERRED TO OESCR
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,11/1/2015 0110,11/1/2015 0110,11/1/2015 0110,2015-001459,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,11/1/2015 0110,11/1/2015 0110,11/1/2015 0110,2015-001459,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/1/2015 0114,11/1/2015 0114,11/1/2015 0114,2015-001460,CLOSED.  CLEARED BY SUMMONS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,11/1/2015 0114,11/1/2015 0114,11/1/2015 0114,2015-001460,CLOSED.  CLEARED BY SUMMONS
