IncidentType,Location,ReportedTime,IncidentStart,IncidentEnd,CaseNumber,Disposition
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,3/27/2023 1653,3/27/2023 1653,3/27/2023 1653,2023-000389,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,3/28/2023 0222,3/28/2023 0222,3/28/2023 0222,2023-000390,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : GARDEN COMMONS DINING HALL,3/28/2023 0922,3/28/2023 0922,3/28/2023 0922,2023-000393,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,3/28/2023 1024,3/28/2023 1024,3/28/2023 1024,2023-000392,CLOSED
MISSING PERSON,MIAMI UNIVERSITY : HAMILTON CAMPUS,3/28/2023 1853,3/27/2023 1300,3/28/2023 2315,2023-000394,CLOSED
SEX OFFENSE : RAPE,OTHER JURISDICTION,3/29/2023 1403,3/18/2023 0001,3/18/2023 2359,2023-000400,CLOSED. REFERRED TO OTHER LE AGENCY
TRAFFIC CRASH,MIAMI UNIVERSITY : OXFORD CAMPUS : HARRIS DRIVE,3/29/2023 1542,3/29/2023 1541,3/29/2023 1541,2023-000395,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ITTEL HOUSE,3/29/2023 1616,3/29/2023 1616,3/29/2023 1616,2023-000396,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,3/29/2023 2353,3/29/2023 2353,3/30/2023 2353,2023-000397,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,3/30/2023 0036,3/30/2023 0036,3/30/2023 0036,2023-000398,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,3/30/2023 0058,3/30/2023 0058,3/30/2023 0058,2023-000399,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : BRANDON HALL,3/30/2023 0058,3/30/2023 0058,3/30/2023 0058,2023-000399,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,3/30/2023 1431,3/30/2023 1431,3/30/2023 1431,2023-000401,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,3/30/2023 1856,3/30/2023 1856,3/30/2023 1856,2023-000402,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,3/30/2023 2123,3/30/2023 2113,3/30/2023 2123,2023-000403,CLOSED
WELFARE CHECK,CITY OF OXFORD : ARROWHEAD DR,3/31/2023 0043,3/31/2023 0043,3/31/2023 0043,2023-000404,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,3/31/2023 0144,3/31/2023 0144,3/31/2023 0144,2023-000405,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,3/31/2023 0202,3/31/2023 0202,3/31/2023 0202,2023-000406,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,3/31/2023 0202,3/31/2023 0202,3/31/2023 0202,2023-000406,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MCFARLAND HALL,3/31/2023 0202,3/31/2023 0202,3/31/2023 0202,2023-000406,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,3/31/2023 0458,3/31/2023 0458,3/31/2023 0458,2023-000407,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,3/31/2023 0458,3/31/2023 0458,3/31/2023 0458,2023-000407,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,3/31/2023 0458,3/31/2023 0458,3/31/2023 0458,2023-000407,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,3/31/2023 1517,3/31/2023 1517,3/31/2023 1517,2023-000408,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,3/31/2023 2031,3/31/2023 2031,3/31/2023 2031,2023-000409,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,3/31/2023 2342,3/31/2023 2342,3/31/2023 2342,2023-000410,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,3/31/2023 2342,3/31/2023 2342,3/31/2023 2342,2023-000410,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALCOHOL VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,4/1/2023 0316,4/1/2023 0316,4/1/2023 0316,2023-000411,CLOSED. REFERRED TO COMMUNITY STANDARDS
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,4/1/2023 0316,4/1/2023 0316,4/1/2023 0316,2023-000411,CLOSED. REFERRED TO COMMUNITY STANDARDS
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,4/1/2023 0316,4/1/2023 0316,4/1/2023 0316,2023-000411,CLOSED. REFERRED TO COMMUNITY STANDARDS
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,4/1/2023 0954,3/31/2023 1730,4/1/2023 0800,2023-000412,CLOSED
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS,4/1/2023 0958,3/31/2023 0130,3/31/2023 0130,2023-000426,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : FISHER HALL,4/1/2023 1229,4/1/2023 1229,4/1/2023 1229,2023-000413,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,4/1/2023 1746,4/1/2023 1746,4/1/2023 1746,2023-000416,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HILLCREST HALL,4/2/2023 0324,4/2/2023 0324,4/2/2023 0324,2023-000417,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HILLCREST HALL,4/2/2023 0324,4/2/2023 0324,4/2/2023 0324,2023-000417,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,4/2/2023 0752,4/2/2023 0000,4/2/2023 0800,2023-000418,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,4/2/2023 1008,4/2/2023 0000,4/2/2023 0800,2023-000419,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HALL,4/2/2023 1147,4/2/2023 1147,4/2/2023 1147,2023-000420,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,4/2/2023 1244,4/2/2023 1244,4/2/2023 1244,2023-000421,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,4/2/2023 1244,4/2/2023 1244,4/2/2023 1244,2023-000421,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : DENNISON HALL,4/2/2023 1429,4/2/2023 0200,4/2/2023 0200,2023-000422,CLOSED
VOYEURISM,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,4/2/2023 1951,4/2/2023 0000,4/2/2023 0045,2023-000423,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HOTEL AND CONFERENCE CENTER,4/2/2023 2059,4/2/2023 2059,4/2/2023 2059,2023-000424,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,4/2/2023 2212,4/2/2023 2212,4/2/2023 2212,2023-000425,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : GOGGIN ICE CENTER,4/3/2023 1121,4/3/2023 1121,4/3/2023 1121,2023-000427,CLOSED
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS,4/3/2023 1336,2/28/2022 0000,3/17/2023 2359,2023-000433,CLOSED
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,4/3/2023 2210,4/3/2023 2210,4/3/2023 2210,2023-000428,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HALL,4/3/2023 2233,4/3/2023 2233,4/3/2023 2233,2023-000429,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,4/4/2023 0155,4/4/2023 0155,4/4/2023 0155,2023-000430,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : PEABODY HALL,4/4/2023 0155,4/4/2023 0155,4/4/2023 0155,2023-000430,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,4/4/2023 0353,4/4/2023 0353,4/4/2023 0353,2023-000431,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,4/4/2023 0353,4/4/2023 0353,4/4/2023 0353,2023-000431,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,4/4/2023 0840,4/4/2023 0839,4/4/2023 0839,2023-000432,CLOSED
EXTORTION,OTHER JURISDICTION,4/4/2023 1402,4/1/2023 1200,4/4/2023 1402,2023-000434,CLOSED. REFERRED TO OTHER LE AGENCY
TELECOMMUNICATIONS HARASSMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : FLOWER HALL,4/4/2023 1751,4/4/2023 1751,4/4/2023 1751,2023-000435,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : MAPLESTREET STATION,4/4/2023 2155,4/4/2023 2155,4/4/2023 2155,2023-000436,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : REID HALL,4/4/2023 2210,4/4/2023 2210,4/4/2023 2210,2023-000437,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : SCOTT HALL,4/4/2023 2338,4/4/2023 2338,4/5/2023 0008,2023-000438,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,4/5/2023 0325,4/5/2023 0325,4/5/2023 0325,2023-000439,CLOSED
TAMPERING WITH RECORDS,MIAMI UNIVERSITY : OXFORD CAMPUS : COLE SERVICE BLDG,4/5/2023 1020,4/5/2023 0655,4/5/2023 0725,2023-000440,OPEN
TELECOMMUNICATIONS FRAUD,MIAMI UNIVERSITY : OXFORD CAMPUS : COLE SERVICE BLDG,4/5/2023 1020,4/5/2023 0655,4/5/2023 0725,2023-000440,OPEN
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : COLE SERVICE BLDG,4/5/2023 1020,4/5/2023 0655,4/5/2023 0725,2023-000440,OPEN
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,4/5/2023 1250,4/4/2023 2200,4/5/2023 1250,2023-000441,CLOSED
FORENSIC EXAM,MIAMI UNIVERSITY : OXFORD CAMPUS : POLICE SERVICES CENTER,4/5/2023 1322,4/5/2023 1300,4/5/2023 1730,2023-000442,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,4/5/2023 1434,4/5/2023 1434,4/5/2023 1434,2023-000443,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : GARDEN COMMONS DINING HALL,4/5/2023 1450,4/5/2023 0642,4/5/2023 0643,2023-000444,OPEN
TRAFFIC CRASH : PEDESTRIAN,CITY OF OXFORD : PATTERSON AVE,4/5/2023 1929,4/5/2023 1142,4/5/2023 1142,2023-000445,OPEN
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : CULINARY SUPPORT CTR,4/6/2023 0741,4/6/2023 0741,4/6/2023 0741,2023-000446,CLOSED
SEX OFFENSE : RAPE,OTHER JURISDICTION,4/6/2023 0829,1/1/2019 0000,1/31/2019 2359,2023-000448,CLOSED. REFERRED TO OTHER LE AGENCY
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL : WEST PARKING LOT,4/6/2023 1235,3/11/2023 1500,4/6/2023 1220,2023-000447,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),4/6/2023 1841,4/6/2023 1300,4/6/2023 1841,2023-000449,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),4/6/2023 1841,4/6/2023 1300,4/6/2023 1841,2023-000449,CLOSED
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : ITTEL HOUSE,4/6/2023 2112,4/6/2023 2111,4/6/2023 2121,2023-000450,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,4/7/2023 0205,4/7/2023 0205,4/7/2023 0205,2023-000451,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,4/7/2023 0251,4/7/2023 0251,4/7/2023 0251,2023-000452,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,4/7/2023 0320,4/7/2023 0320,4/7/2023 0400,2023-000453,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,4/7/2023 0320,4/7/2023 0320,4/7/2023 0400,2023-000453,CLOSED
THEFT,MIAMI UNIVERSITY,4/7/2023 1216,1/1/2022 0000,4/25/2022 2359,2023-000454,UNFOUNDED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : ALUMNI HALL,4/7/2023 1405,3/1/2023 0000,4/7/2023 1405,2023-000455,CLOSED
SEX OFFENSE : RAPE,CITY OF OXFORD : BEECH ST,4/7/2023 1712,4/5/2023 0001,4/6/2023 0001,2023-000456,CLOSED. REFERRED TO OTHER LE AGENCY
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW HALL,4/7/2023 2354,4/7/2023 2354,4/7/2023 2354,2023-000457,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW HALL,4/7/2023 2354,4/7/2023 2354,4/7/2023 2354,2023-000457,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,4/8/2023 0042,4/8/2023 0042,4/8/2023 0042,2023-000458,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,4/8/2023 0042,4/8/2023 0042,4/8/2023 0042,2023-000458,CLOSED
BREAKING AND ENTERING,MIAMI UNIVERSITY : OXFORD CAMPUS : MCVEY DATA SCIENCE BUILDING,4/8/2023 0702,4/7/2023 1700,4/8/2023 0702,2023-000459,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCVEY DATA SCIENCE BUILDING,4/8/2023 0702,4/7/2023 1700,4/8/2023 0702,2023-000459,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,4/9/2023 0310,4/9/2023 0310,4/9/2023 0310,2023-000460,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,4/9/2023 0310,4/9/2023 0310,4/9/2023 0310,2023-000460,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,4/9/2023 0911,4/9/2023 0911,4/9/2023 0911,2023-000461,CLOSED
DRUG VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,4/9/2023 0911,4/9/2023 0911,4/9/2023 0911,2023-000461,CLOSED
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,4/9/2023 1016,4/8/2023 1600,4/9/2023 1015,2023-000462,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : WESTERN DINING,4/9/2023 1408,4/9/2023 1200,4/9/2023 1408,2023-000463,CLOSED
SEX OFFENSE : GROSS SEXUAL IMPOSITION,MIAMI UNIVERSITY : OXFORD CAMPUS : PORTER HALL,4/9/2023 1513,3/12/2023 0230,3/12/2023 0330,2023-000464,CLOSED. REFERRED TO COMMUNITY STANDARDS
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : COLLINS HALL,4/9/2023 1530,4/9/2023 1530,4/9/2023 1530,2023-000465,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,4/10/2023 0258,4/10/2023 0258,4/10/2023 0330,2023-000466,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,4/10/2023 0258,4/10/2023 0258,4/10/2023 0330,2023-000466,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MORRIS HALL,4/10/2023 0920,4/10/2023 0000,4/10/2023 0230,2023-000467,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,4/10/2023 1705,4/10/2023 1705,4/10/2023 1705,2023-000468,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAVIGHURST HALL,4/10/2023 2009,4/10/2023 2008,4/10/2023 2021,2023-000469,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HAMILTON HALL,4/10/2023 2353,4/10/2023 2353,4/10/2023 2353,2023-000470,CLOSED
EXTORTION,MIAMI UNIVERSITY : OXFORD CAMPUS : STANTON HALL,4/11/2023 0358,4/11/2023 0358,4/11/2023 0358,2023-000471,UNFOUNDED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY HALL,4/11/2023 0713,4/10/2023 1500,4/11/2023 0700,2023-000472,OPEN
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MCGUFFEY HALL,4/11/2023 0713,4/10/2023 1500,4/11/2023 0700,2023-000472,OPEN
TELECOMMUNICATIONS HARASSMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : FARMER SCHOOL OF BUSINESS,4/11/2023 1015,4/11/2023 1007,4/11/2023 1007,2023-000473,OPEN
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESSER HALL,4/11/2023 1057,4/11/2023 1057,4/11/2023 1430,2023-000475,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : PRESSER HALL,4/11/2023 1057,4/11/2023 1057,4/11/2023 1430,2023-000475,CLOSED
CRIMINAL DAMAGING OR ENDANGERING,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,4/11/2023 1200,4/11/2023 1156,4/11/2023 1157,2023-000474,CLOSED.  CLEARED BY SUMMONS
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MILLETT ASSEMBLY HALL : WEST PARKING LOT,4/11/2023 1825,4/11/2023 1824,4/11/2023 1931,2023-000476,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : ANDERSON HALL,4/12/2023 0133,4/12/2023 0133,4/12/2023 0133,2023-000478,CLOSED
SEX OFFENSE : FONDLING,OTHER JURISDICTION,4/12/2023 0805,9/1/2018 0000,10/31/2019 2359,2023-000479,CLOSED. REFERRED TO OTHER LE AGENCY
MENACING,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HALL,4/12/2023 1758,4/9/2023 0045,4/9/2023 0045,2023-000480,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
TELECOMMUNICATIONS HARASSMENT,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HALL,4/12/2023 1758,4/9/2023 0045,4/9/2023 0045,2023-000480,CLOSED.  HANDLED BY RESIDENCE LIFE STAFF
CRIMINAL MISCHIEF,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HALL,4/12/2023 1758,4/9/2023 0045,4/12/2023 1913,2023-000502,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HEPBURN HALL,4/12/2023 2027,4/12/2023 2027,4/12/2023 2027,2023-000481,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERGENCY BLUE LIGHT PHONE : KREGER,4/13/2023 0224,4/13/2023 0224,4/13/2023 0330,2023-000482,CLOSED
WELFARE CHECK,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERGENCY BLUE LIGHT PHONE : KREGER,4/13/2023 0224,4/13/2023 0224,4/13/2023 0330,2023-000482,CLOSED
ALCOHOL VIOLATION : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERGENCY BLUE LIGHT PHONE : KREGER,4/13/2023 0224,4/13/2023 0224,4/13/2023 0330,2023-000482,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,4/13/2023 0831,4/10/2023 0000,4/13/2023 0831,2023-000483,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : EMERSON HALL,4/13/2023 1409,4/10/2023 0730,4/12/2023 2000,2023-000484,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HOTEL AND CONFERENCE CENTER,4/13/2023 1916,4/9/2023 1830,4/10/2023 1300,2023-000485,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : SYMMES HALL,4/13/2023 2128,4/13/2023 2128,4/13/2023 2128,2023-000486,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : MARCUM HALL,4/13/2023 2205,4/13/2023 2100,4/13/2023 2145,2023-000487,CLOSED
PROPERTY,MIAMI UNIVERSITY : OXFORD CAMPUS : ARMSTRONG STUDENT CENTER,4/14/2023 0651,4/10/2023 1700,4/12/2023 0900,2023-000488,OPEN
STALKING,MIAMI UNIVERSITY : OXFORD CAMPUS : DORSEY HALL,4/14/2023 2343,4/14/2023 2343,4/14/2023 2343,2023-000490,OPEN
MENACING,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,4/15/2023 0056,4/15/2023 0056,4/15/2023 0056,2023-000491,OPEN
SUSPICIOUS ACTIVITY,MIAMI UNIVERSITY : OXFORD CAMPUS : CLAWSON HALL,4/15/2023 0056,4/15/2023 0056,4/15/2023 0056,2023-000491,OPEN
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,4/15/2023 0224,4/15/2023 0224,4/15/2023 0224,2023-000492,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,4/15/2023 1959,4/15/2023 1830,4/15/2023 2029,2023-000493,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : THOMSON HALL,4/15/2023 1959,4/15/2023 1830,4/15/2023 2029,2023-000493,CLOSED
DISORDERLY CONDUCT,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW HALL,4/16/2023 0251,4/16/2023 0251,4/16/2023 0251,2023-000495,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW HALL,4/16/2023 0251,4/16/2023 0251,4/16/2023 0251,2023-000495,CLOSED
DISORDERLY CONDUCT : VERBAL WARNING,MIAMI UNIVERSITY : OXFORD CAMPUS : WITHROW HALL,4/16/2023 0251,4/16/2023 0251,4/16/2023 0251,2023-000495,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,4/16/2023 0302,4/16/2023 0302,4/16/2023 0302,2023-000496,CLOSED
ALCOHOL VIOLATION : NON-CRIMINAL COMPLAINT,MIAMI UNIVERSITY : OXFORD CAMPUS : HAHNE HALL,4/16/2023 0302,4/16/2023 0302,4/16/2023 0302,2023-000496,CLOSED
PROPERTY : DAMAGE,MIAMI UNIVERSITY : OXFORD CAMPUS : MCBRIDE HALL,4/16/2023 1102,4/15/2023 1700,4/16/2023 1102,2023-000497,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : HERITAGE COMMONS : BLANCHARD HOUSE,4/16/2023 1324,4/16/2023 1323,4/16/2023 1323,2023-000498,CLOSED
INFORMATION,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),4/17/2023 0139,4/17/2023 0139,4/17/2023 0139,2023-000499,CLOSED
ALARM : FIRE,MIAMI UNIVERSITY : OXFORD CAMPUS : TAPPAN HALL,4/17/2023 1234,4/17/2023 1233,4/17/2023 1234,2023-000500,CLOSED
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),4/17/2023 1505,4/14/2023 1700,4/17/2023 0800,2023-000501,CLOSED
ASSAULT,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,4/17/2023 1858,4/15/2023 1900,4/15/2023 1900,2023-000503,CLOSED. REFERRED TO COMMUNITY STANDARDS
DRUG VIOLATION,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),4/17/2023 2127,4/17/2023 2121,4/17/2023 2127,2023-000508,CLOSED
MEDICAL : ASSIST,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),4/17/2023 2127,4/17/2023 2121,4/17/2023 2127,2023-000508,CLOSED
BURGLARY,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,4/18/2023 0817,2/1/2023 0001,2/28/2023 2359,2023-000504,CLOSED. REFERRED TO COMMUNITY STANDARDS
THEFT,MIAMI UNIVERSITY : OXFORD CAMPUS : DODDS HALL,4/18/2023 0817,2/1/2023 0001,2/28/2023 2359,2023-000504,CLOSED. REFERRED TO COMMUNITY STANDARDS
INFORMATION,CITY OF OXFORD,4/18/2023 2244,4/17/2023 1530,4/17/2023 1530,2023-000505,CLOSED. REFERRED TO OTHER LE AGENCY
ALARM,MIAMI UNIVERSITY : OXFORD CAMPUS : UPHAM HALL,4/19/2023 0012,4/19/2023 0012,4/19/2023 0033,2023-000506,CLOSED
SEX OFFENSE : FONDLING,MIAMI UNIVERSITY : OXFORD CAMPUS : YOUNG HALL (FKA BEECHWOODS HALL),4/19/2023 0823,4/17/2023 1945,4/17/2023 2130,2023-000509,OPEN
